0,1,2
20190129,10,스토리와캐릭터가 실망스럽지만 흑인들의아픔과 흑인인권의 문제점을 제대로 보여준 진정한 흑인영화인것 같다  
20190129,9,새롭고 재밌었음. 이왕이면 한국말 잘하는 한국인 쓰면 좋았겠음.  
20190129,8,흐긴간지아프리카간지사이언스간지  
20190129,1,"마블 최악의영화, 스토리? 액션? 그렇다고 흑인인권? 다 개한테 줘버렸나?? 최악의 졸작 ㅋㅋ  "
20190127,1,마블충들 망해라 pc충들 망해라  
20190127,1,PC의 은총을 받아 극 과대평가된 작품...  
20190127,9,최초의 진정한 흑인 히어로물.  
20190127,10,관람객여러번 봤는데 진짜 괜찮은 영화 마블에서 이런 톤의 영화를 만들 줄 몰랐음  
20190126,10,아쿠아맨이 더 났다고? 에휴 알바들  
20190124,10,짱재밌어요 강추~ㅋㅋ  
20190123,8,중간에 조금 지루한 부분도 있었지만 그래도 갠적으로 볼만했다.  
20190123,5,"2억달러라는 큰돈을 들인데에 비해 액션은 정말 최악이었다 그리고 사회적인 풍자 ,정치 문제등를  나타내건 알겠는데 그걸 굳이  비브라늄이라는 물질로 어설프게 풍자해야만 했을까.  "
20190121,10,보는내내 흥미진진했고 대립하는 두캐릭터가 매력적이었다  
20190119,6,생각보다 평점이높네 ㅋ그냥볼만한 정도  
20190119,7,나쁘진 않았지만.. 중간 과정 이상이라는 느낌을 지우긴 어려울듯  
20190119,1,블랙 캔서 ㅗㅗ  cg로 떡칠을 해도 감출수  없는 허접함  
20190118,7,한국연기는 로스트 저리가라네요. 우리나라 영화에 외국인연기도 이런느낌이려나.. 마블중에는 가장 별로인듯 하네요  
20190118,2,문명이란 걸 만들어 본 적 없는 니거 짐승새끼들의 집단 망상 마스터베이션. 과학이 저리 발전해도 결투해서 지도자 정하는 좃미개 고증은 인정  
20190118,6,lIlIlIlIlIlIlIl  
20190117,8,"인구밀도 500짜리 국가에서 어린이 보호구역을 달리며 차량 추격전, ㅅㅂㅋㅋ, 몰입이 안된다.  "
20190117,5,OST 좋고 와칸다 비주얼 깔끔함. 그냥저냥 볼만한 수준. 근데 액션 OOO 재미없고 주인공 매력은 안드로메다로 날아갔으며 중간에 한국어 어색해서 웃음만 나옴; 이딴 영화가 아카데미 작품상 후보라고?  
20190114,9,"단 한편의 영화만으로 블랙팬서라는 케릭터의 성격, 주변인물, 공간배경들을 입체적으로 깊이감 있게 그려낸 훌륭한 작품  "
20190114,5,음... 아쿠아맨처럼 서사가 단순하더라도 볼거리가 화끈하던지 다크나이트처럼 CG는 그저 그래도 긴장감 넘치는 이야기로 관객을 사로잡던지 해야 하는데 이 영화는 모두 아닌 듯... 출연진 대다수가 흑인인 대형 블록버스터 영화라는 점이 이목을 끌었을 뿐  
