0,1,2
20190128,6,그냥 이쁘다. 그게 전부. 너무 유치함. 신이 뭐 저따구로싸움. 액션신이 너무 유치하고 허접함  
20190128,1,은장도랑동급인수작열  
20190128,7,lIlIlIlIlIlIlIl  
20190128,7,진짜 후반부는 개연성없는  드래곤볼  
20190128,10,원더우먼 너무 멋있고 사랑스럽다영화 개꿀잼 그나저나 스티브 ㅠㅠ  
20190128,1,왜 재미있는지 이해가 안간다. 단지 여자히어로여서 D.C주제에 이런걸 만들었다고 생각하니까 그런것같다. 남자주인공도 그냥 의미 없이 죽고 원더우먼은 그냥 뭘 깨달았다면서 오로지 힘 힘 힘 제일 쌘놈 죽이니까 전쟁이 끝나.  
20190128,10,제가 돈주고 영화관에서 안봐선 그런지 모르겟는데Ocn에서 우연히 봣는데 스토리도 그렇고 액션씬도시원하고 전 솔직히 재밋게 봤습니다  
20190127,10,"방금 tv에서 방송해서 봤는데,  엄청 재밌네요?액션씬 진짜 통쾌하고 잘만들었어요  "
20190127,7,여주 이쁜게 다임...  
20190127,2,시바....:::차라리 스티븐만 나왔음 전쟁영화 좋은 거 찍었을듯 뭔 신들이 인간들이 만든 무기로  싸웤ㅋㄱㄱ  
20190125,10,캡틴 아메리카는 걍 바를 듯...  
20190125,7,DC 유니버스를 구한 원더우먼!  
20190124,8,세상도 살리고  DC도 살리고  
20190124,8,기관총 뚫으러 원더우먼 변신할때 너무 사랑스러움  
20190124,10,갤가돗 첨엔 뭐야 했는데 복장갖추고나니 딱이라는^^  
20190124,6,여주 너무 매력있고 좋다 원래 디씨팬이었는데 영화는 마블이 훨좋다...ㅜㅜ  
20190124,1,디씨가 디씨했는데 그동안 너무 최악만 보여줘서 다들 눈이 삔건가....  
20190120,10,와 나치랑 원더우먼이랑 관련시키다니 넘 재밌게잘봄 영웅물중 젤재밌게봄!!! 속편나오면 그건 영화관가서봐야디!!! 메시지도 너무좋았음!!  
20190120,1,상당히 유치했습니다.. 갓웨폰 이라니;;  
20190120,5,후반부 갤 가돗의 액션은 정말 유치했다. 총알 막는게 무슨 어린 소녀가 체조하는 그런 느낌...갤가돗은 정말 예쁘지만 액션은 정말 별로네  
20190120,1,어제 티비로하드라재밌다고 하던데...?니들진짜 수준이 왜 그모냥이냐?진짜 재밌디?연기 개못하고 얼굴만 반반하면 9점이상주는거냐아....진짜 너무 오글거리더라격투신은 얼척이 없고 마지막에 분노해서 막 줘패는거 정말 내가 챙피해서 잠시 눈감았어  
20190120,8,"언어에 대한 설정을 말 한마디로 정리하는 단호함. 태생적 한계를 극복하지 않고, 이용하는 현명함.  "
20190120,9,맨 오브 스틸 이후에 DC 영화 중에서  가장 좋은 작품이 아닌가...  
20190120,10,스토리텔링이 훌륭하나 관객은 다소 길게 느낄수도.. 갤가돗이 원더우먼이 된건  신의 한수  
20190120,1,솔직히 우뢰매본듯...그냥 아이돌 뮤비한편 본듯  
20190120,10,빨리 2 나왔음 젛겠닷 홓ㅎㅎㅎㅎ 겔가돗 존나이쁘댯  
20190120,8,갤가둣  존 나 섹시. 하ㅡㅡㅡㅡ  
20190120,6,하아... 갤가돗이 원더우먼이 아니라 갭틴마블을 했더라면...  
20190120,1,유치하다 퍼스트 어벤져 짝퉁..액션에 로맨스가 너무 이상하게 섞여있음거기다 총알 막는 연출은 웃으면서 봤다dc수준알수 있는 영화  
20190120,1,진심으로 유치하다 도대체 볼 이유를 찾아볼 수 없다  
20190120,3,평점이 왜러지?그래도 네이버 평점에 신뢰를 갖었는데...이 영화는 전혀 아닐세...케이블로 봐도 시간이 아깝네...  
20190120,1,살면서 이렇게 답답하고 그지같은 영화는 또 처음이네 여주 하는 행동들이 무슨 의도를 가지고 제작한것인지가 의문. 주관적으로 참 답답하고 유치하고 이기적인 여주를 모티브로 한 영화?한편 본듯하다..  
20190119,1,전투씬 겁나오글거리네 역시Dc는 안될거같다  
20190119,1,알바들.졸라 많네 ㅋㅋㅋㅋ 개연성 완전 떨어짐 ㅋㅋㅋ  
