0,1,2
20190130,8,아무 생각없이 가볍게 즐기기 좋은영화입니다. 깊이있게 지나친 리얼리티를 생각하기보다는 그냥 합을 맞춰 잘짜여진 액션과 쉬지않고 열심히 죽여대는 장면들 자체가 흥미롭습니다. 지루하진 않으니까요.  
20190125,10,액션씬 개쩖. 영화의 세계관? 컨셉같은게굉장히 명확함. 게임별 스테이지처럼 깨가는 느낌이 있음  
20190122,10,이제 키아누 리브스가 두시간내내 강아지랑 침대에서 눕방만 해도 3편을 볼 의사가 있다.  
20190119,10,"액션의 계보를 이을만한 작품 의상, 스토리,세계관,액션 뭐하나 부족한 것 없다.간만에 영화 건졌다  "
20190116,10,깔끔한 액션이다 진짜.총이 이렇게 멋있던 영화는 존윅이 처음임쓸데없는 짓 안하고 안답답하고 거의 뭐 탄산수 마신 기분 임  
20190115,7,늘어지는데 액션은 볼만함  
20190112,10,크 역시 믿고보는 존윅!!!!  
20190111,10,이게 세계관을 가진 영화로 탄생하네 대단하다  
20190107,10,말이 필요없지...네오형님 사랑합니다.  
20190106,10,존윅 사랑해요. 액션 최고다 ㅠ  
20190102,10,킬러도 룰을 지키는 구만 울나라 법은 왜 이모냥이냐~~~  
20190101,7,전편보다 더 스타일리쉬하게 업그레이드된 총격액션들  
20181231,10,액션의 끝판왕....  
20181230,6,액션스릴러의 끝판왕인건 인정?.근데 경찰과 짜고 치듯 아예 폴리스는  그림자도 안비치네.  지나치게 유혈이 낭자하다  
20181230,10,2편이 더 잘 만듬. 한국영화 액션 감독들 이거 보고  좀 반성 좀.  
20181230,10,1편도 괜찮았는데 2편 리로디드는 훨씬 더 멋져요 ㅎㅎ  
20181226,7,1편을 안봐서인지 스릴이 덜 했어요..긴장하고 그런 거 없이 슉슉 다 죽이니까ㅎㅎ 멍멍이가 넘 귀엽습니다ㅎㅎ  
20181224,8,1편보다 낫다  10자10자  
20181224,10,죽기전에 꼭 봐야할 영화  
20181223,5,음 액션은 그런대로 볼만한데 리얼함이 너무 없어서 5점줌 사람인데 마블의 강철인간처럼 총 칼 끄떡없고 차에 부닥쳐도 계단에서 굴러도 건물에서 떨어져도 끄떡없음 하다못해 치료도 안함 ㅋㅋ  
20181222,4,연출 음악 미장센 나쁘지 않았으나 키아누 액션이 진짜 개 허접하다. 나무토막같은 움직임에 몰입이 불가능하다.  
20181221,10,역시명불허전 존윅3가 기다려지네  
20181217,7,네이버 평점 로튼토마토 평점 다 높은데 이유를 잘 모르겠음. 액션이 약간 남 다르다는거 그것 때문인지  
20181217,8,존윅 슈팅 액션의 신기원! 이 세계관 너무 매력적임.  
20181217,10,주먹과 권총이 같이 나가는 헌존 세계 최고 권총 액션!!  
20181214,3,존윅이 초고수인가 적들이 개호구인가  
20181205,6,무난함. 3편도 나온다니 꼭보겠음  
20181203,10,조아요조아요조아요조아요  
20181203,10,1은 스토리 전개가 좀 허접했는데 이건 쩐다  
20181203,10,자동차 도둑들이 봐야할 영화..차 한대 훔쳤다가 수백명이 죽어나감;;  
20181201,8,존 윅의 뛰어난 총질 솜씨  
20181122,7,킬링타임으로 딱이에요  
20181122,7,키아누리브스 리암니슨보다도 어린데 왜이리 뻣뻣하고 느려터졌지..?액션을 원래 잘 못하는 배우였나..?재미는 있다만 정작 가장중요한 액션이 허접하기 그지없네..  
20181122,1,이게 왜 평점이 8점 후반이야 개노잼이었는데ㅋㅋ 개 삼류티 팍팍 납니다. 멋있게 보이려고 해놓은 장치들이 죄다 20년전 영화에서나 썼던 방법인 것 같은 느낌? ㄹㅇ토나와요 킬링타임만도 못합니다.  
20181116,8,포스터 정말 잘만들었네 ㅋㅋ독특한세계관때문에 더 재밌는영화  
20181114,10,건드리면 바닦 공사 하는 애  
20181114,10,후 간지가 간지가... 후아 역작이다  
20181113,10,이건 그냥 소장용 액션.. 1편보다 더 강렬한 장면 3편을 어찌 기다리나  
20181111,8,킬링타임용으론 최고다  
20181104,10,도랏다..이영화를 이제봤네...와..정말 액션 지린다..실전액션이다..이게..그냥 눈요기액션이 아니라..실전 액션임..ㅎㄷㄷ  
20181101,4,액션신은 공들여 찍었지만 합을 맞춘 티가 너무 나고 액션 전문 감독이라 그런지 드라마 파트는 허세가 가득하고 지루했다. 중간에 나온 소믈리에나 거리에 가득한 일반인 코스한 킬러들은 멋있다기 보다 어이없어 웃겼다  
20181030,10,"액션 총격신을 예술로 승화시킨 영화, 3편에선 모든 불꽃을 터뜨려주길  "
20181028,10,총 모델별 탄창 수까지 완벽하게 계산해서 만든 액션과 눈부신 영화의 미쟝센은 스토리고 나발이고 생각할 시간을 안준다 . 그 시간에 우리 키아누 형은 한명을 더죽인다 . 닥치고보자  
20181024,1,소재 자체는 좋지만 내용이 별로다 킬러라는 놈이 치밀성도 떨어지는 데다가 지능적이지도 못하다 내가 보고 있는건 삼류 킬러인데 업계 전설이란다.... 나참.... 저 업계에는 OO들만 있는지 그냥 킬링타임용 영화라고 생각한다 이 좋은 소재를 죽이다니반성  
20181024,10,재밌네요!! 3편이 기대대네요!  
20181022,4,4점. 이제 너무 너무 뻔한  
20181020,10,개사기 아니냐 ㅋㅋ 몇백명이 덮쳤는데도 살아있네 ㅋㅋ3탄에서 스케일 ㅈㄴ 클듯  
20181014,10,애견인들을 위한 액숀영화 ㅋㅋㅋ아주 시원시원 했다!  
20181014,10,액션은 존윅이다 끝 !!  
20181013,9,1편보다 더욱 쩌는 액션과 재미. 내년에 나올 3편을 기대하게 만든다.  
20181012,10,키아누리 브스가 조금 더 젊을때 찍었으면 훨씬 훌륭한 액션이 나왔겠지만 그런데로 만족합니다  
20181003,8,1편보다 더 재미있는 속편 중 하나. 키아누 리브스의 액션씬과 화려한 색감이 일품.  
20181003,1,후속작은 원작을 넘을수없다. 고독한 킬러에서 말이 많아진 슈퍼인싸가된 존윅과 일본 애니메를 보는듯한 캐릭터 구성(머리에 총맞고 살아있는 스모선수 암살자와 오버스런 표정연기를 보여주는 여자암살자) 새로운 설정들을 구겨넣느라 설명충 캐릭터들이 잔뜩등장한다  
20181001,10,3편 나왔으면 좋겠네 너무 천하무적 액션이라 좀 그런데반면에 그맛이 중독성 있음 ㅋㅋ 조나단 앞에 걸거치는것들은 다죽여랏  
20180930,7,재미는 있는데. 리얼리티라고는 눈을 씻고 찾아봐도 없는 액션은 흠. 미항공모함 1개전단이 와도 존윅은 못 잡을 듯.  
20180929,10,키아누 좋못사.... 3편 언제 나오니..  
20180926,7,"아주 흥미롭고 새로운 설정과 세계관, 액션도 흡입력이 있다.  "
20180923,10,영화가 재밌구나 핳핳할  
