0,1,2
20190124,9,틱턱 마더퍼커 ㅋㅋㅋㅋ  
20190119,10,몰입도 최고!액션도 신선하고너~~~무재밌어요!!사무엘잭슨!! 최최고 그연세에 어떻게그런액션을ㅎㄷㄷ♡  
20190115,8,공작! 이걸 구강액션이라 하는거야  
20190115,10,아 진자 번역 개찰짐ㅋㅋㅋ  
20190114,1,....? 트리플A 경호원이랑 여자랑 싸움중에 만나서 사랑에 빠지는건 뭐임 ㅋㅋ 교훈을 주는 영화인줄 알았지만 로튼 토마토에서 66점을 준걸 보고 알아야했네요.  
20190113,8,웃음을 선사할  완벽케미  액션 다만 악당의 설명이 생략적  
20190113,8,"신선한 내용, 킬링 타임으로 괜찮은 영화  "
20190112,10,넘넘 재밌다!!! 사무엘잭슨 왕방울 눈에 여러 표정들.ㅋ 셀마헤이엑 잠깐잠깐씩 등장임에도 무지 강렬하고 매력적!!  
20190111,6,미국식개그는 나랑 안맞는듯  
20190110,10,왜 이제 봤나 싶을 정도로 재미 있었음 ㅠ 데드풀 개그코드가 맞았다면 인생영화로 남을 영화임  
20190108,6,그냥 저냥 아무 생각없이 볼 수 있는 헐리우드 양산 액션 영화.배우들 면면은 대단함.  
20190108,10,킬링타임 영화는 이렇게.  
20190107,10,평론가들도 그냥 재밌으면 ㅇㅈ하자 좀ㅋㅋ 오락 영화로는 수작이다. 입 터는 것도 재밌고 액션도 재밌고. 러닝타임 내내 말초신경 툭툭 건드려주는 재미난 영화.  
20190107,8,오락영화로서 손색이 없음. 찰진 입담과 사무엘옹의 인생 로맨스 강의까지.  
20190106,6,잼 날수있는 배우들이 대립이 아쉽고 부드러운  팝송과 추억속에 반복되는 슬로우 액션씬은 이미 지겹게 보아서  아쉽다  
20190104,10,잔인하고 욕이 많이나오지만 잼나요  
20190104,10,아 진짜 존 나 유쾌하고 시간가는줄 모르고 봤다ㅋㅋㅋ강추합니다.  
20190102,9,보는 내내 재밌었음ㅋㅋ  
20190101,3,어린이들을 위한 성인물인가? 입가에 나노급의 미동도 주지않는 지루하고 긴 구강액션(?) 긴장감없는 전투씬까지!  이래서 흥행은 초기 거품이 중요한가보다. 흔하디 흔한 질낮은 B---급  
20190101,10,ㅋㅋㅇ컼커커커커ㅓㅓ커ㅓ커ㅓㅓ  
20190101,10,He had a bounce lol  
20190101,10,19년에도 보게되는 영화  
20181229,9,존잼! 다시 봐도 재밌어요  
20181227,10,너무 재밌게 봤다 ㅋㅋㅋㅋ  
20181223,9,두 주연의 찰진입담..액션씬도 최고  
20181221,6,액션은 볼만하지만 코미디로선 살짝 아쉽다.  
20181219,10,개봉했을때도 봤지만 ㅋㅋㅋ 생각나서 다시봄 ㅋㅋㅋ 다시봐도 꿀잼이네  
20181215,9,간만에 이런 꿀조합 케미는 오랜만 ㅋㅋ  
20181214,10,인생이 똥을 던져주면 음료수로 만들어버려~  
20181209,10,사무엘.L잭슨 엄청 나대네  
20181206,10,너무웃깁니다ㅋㅋㅋ...  
20181202,7,"아쉬운 액션들, 배우들의 연기로 그냥저냥.  "
20181201,10,영화도 자체도 웃긴데 진짜 번역이 미쳤다 ㅋㅋㅋㅋ  
20181128,10,잘 만든 영화에 찰떡 번역가  
20181124,9,영화에 너무 많은 걸 바라지 마라. 생각없이 보면 재밌다. 대부분 생각이 없어보이지만  
20181123,6,골때리는 드라이브 영화 ㅋㅋㅋ  
20181117,5,아니 무슨 남자주인공 둘이 무적이야? 바로 앞에서 기관총으로 처쏴도 처맞지를 않아요  
