0,1,2
20190129,6,뻔한 감동에 뻔한 스토리... 중학생이 쓴 인터넷 소설같은 유치함...  
20190129,10,진짜 소민 너무 이쁨 연기도좋고 잼잇다근데 흥행을 못햇지ㅜㅜ  
20190129,8,윤제문님  사랑스럽게 10대 여학생을 연기하시네요. 영화도 너무 재밌어요  
20190129,10,"윤제문,정소민 연기 쩌네ㅋㅋ  "
20190129,10,재미있어요.볼만합니다.  
20190129,8,너무재밋는 가족영화에요  
20190126,10,굿굿 잘봣어요 재밋고ㅋㅋ  
20190125,3,"장점 없는 없는 각본, 캐릭터  "
20190117,8,cj감성이라고 유치하다 그랬는데 영화끝나기 전에 팡펑 울었네요 ㅠ.ㅠ 그리고 윤제문씨 맞나요 아빠역할하는 배우 연기 넘 잘하시구 정소민씨와도 합이 되게 좋았던 것 같아요 마지막 장면 연출도 넘 좋았습니다 좋은영화 잘봤어요  
20190117,10,ㅋㅋ재밌게봤네요 감동적이기도하곻ㅎ  
20190117,9,생각보다 재밌었던 영화  
20190117,7,듣기 좋은 말도 아니야 이 대사 아빠가 어떤 사회에서 살고 있는지 보여주는 듯 했음  
20190110,10,진짜 진짜 사춘기 딸들 보면 눈물 콧물 다 빼요  
20181225,8,진짜 엄청 웃겨요 ㅋㅋㅋ 완전 깔깔깔 웃으면서 봤습니당 ㅋㅋ 끝은 진부한 신파라서 조금 ㅋ.ㅋ  
20181225,10,좋았습니다.  
20181225,10,예상외의 수작 나에 대해 다시 생각해보게 만드는 영화  
20181225,8,일본원작도재밋습니다 보시길 강추합니다!  
20181218,10,재미있네요. 돌아가신 아빠가 보고싶어지네요.  
20181218,10,재미있었는대. 누구때문에  망했지?ㅋㅋ  
20181218,10,티비에서 하길래 보게됐는데 재밌고 감동적이에요ㅜㅜ  
20181218,10,너무 코믹하면서 감동적이네요  
20181218,10,나혼자 영활보고~~ㅋㅋㅋㅋ  
20181218,10,별로 기대안하고 봤는데 끝까지 봐버렸다.. 너무 재밌다 왜 이제야 봤을까.. 무도촬영한다했을때 부터 꼭 봐야지 했는데 이제야 봐버렸네..ㅠㅠ  
20181214,1,재미 있고 없고를 떠나서 음주운전 쳐하는 새퀴의 영화는 거릅시다  
20181211,10,이제야 봤지만 오랫만에 코믹스러우면서 아빠와 딸의 갈등을 해소해나가는 재밌는 영화였다  
20181210,9,재미있게 잘 봤습니다 열자열자  
20181206,2,이게 재밌다니....뻔한전개에 뻔한 대사마치 잔잔하게 울음이 나오고 보며 행복한 영화가 아니라울어!!!!라고 강요하는듯한 연기뒷내용은 뻔함영화보다가 도중에 나온 첫 영화진짜 쓰레기  
20181130,10,정소민 이쁘다 ㅋㅋㅋㅋ  
20181125,10,너무재밌어요 ㅠㅠ 감동적입니다  
20181112,10,겉멋만 든 평론가들때문에 전혀 기대안하고 봤습니다. 개인적으로 재미와 감동 두마리 토끼 다 잡았다고 봄  
20181025,10,윤제문 연기 너무 귀엽 ㅋㅋㅋㅋ재밋게봤어요  
20181017,8,대박기여워용^^아빠가ㅎㅎ  
20181015,8,정소민의 연기와 스토리가 잘 버무려저서 재미 있게봤다  
20181008,10,흠잡을곳없는 영화네요  
20181008,10,생각보다 너무 재밌고아버지랑 보시면 더좋을듯 합니다  
20181008,10,생각보다 괜찮았음 ㅋㄷ  
20181001,4,윤제문은 귀엽게 연기했지만...  
20180924,1,베꼈으면 재밌게리도 만들던가 어휴  
20180916,1,아빠 음주운전 좀 그만해 ㅠ.ㅠ  
20180915,7,이제는 너무 흔해진 판타지지만 가족 이야기는 어떤 스토리를 붙여놔도 중박은 간다. 거기다 배우들 연기까지 좋으니 이 영화는 재밌을수밖에 없다. 굳이 딸 아니어도 아들도 가슴 먹먹한 영화  
20180914,7,뻔한전개긴 하지만...그냥저냥 무난하게 볼만한 코메디영화...7점  
20180906,10,재밋어요! 힐링영화에다가 배우들 연기도 너무 좋은데 아쉬워요 흥행을 못했네용ㅠㅠ  
20180831,10,배우들연기너무 잘해요 ㅠㅠㅠ가족끼리보기좋은영화에야  
20180831,10,아진짜 너무 웃겨요ㅋㅋㅋ정말 재밌게 잘봤어요~~!!^^  
20180828,10,올레TV에서 봤는데 재미있어요  
20180823,9,정소민 연기 넘 재밌게 잘하네요  
20180813,10,재밌어요.. 울림이있네요 전국에있는 딸들. 딸가진 아빠들 꼭 보시면 좋을거같아요 강추. 쿠키영상도 재밌구ㅋㅋ  
20180808,1,"이게 재밌니 이게 신세계,범죄와의전쟁,부당거래 등등 한국대표명작들이랑평점이 같다는게 말이대jQuery224009689391391046476_1533659061616이런 흔해빠진 한국코미디영화의 전형적인 패턴의 시나리오가????  "
20180807,10,이걸 왜 극장에서 안봤을까요..정말 ㅈㄴ 재밋습니다..  
20180807,10,안녕하세요. 글이 길어 조금 간추려봅니다~ 저는 고등학교 2학년에 재학중인 여학생입니다. 티비에서 방영하는 영화보고 펑펑 울었네요ㅠㅠ 아빠에게 미안해지고 지금부터라도 효도할 수 있게 만들어준 영화였습니다. 그리고 배우분들 연기 덕분이 더 집중했네요ㅎㅎ  
20180807,10,딸있는 아빠는 꼭 보길... 딸에게 미안한 마음이 드네요...  
