0,1,2
20190129,7,가볍게 볼만한 로맨스 영화  
20190129,1,장르가 코미디라 그런가 보는 내내 실성한 사람마냥 실실 웃었다. 배우들은 시나리오 보면서 안웃었나? 감독은 스토리 라인이 뭔지 모르나? 참 심도있는 고민을 하게 만든다.  
20190128,1,진짜 평점 처음 써봄 인생에서 본 영화들 중 제일 재미없음. 1년전에 친구한테 보자해서 봤다가 친구한테 미안해져서 머쓱했음.. 생각나서 와서 써봄  
20190120,7,관람객궁합을 통해 음과양의 조화도 결국 사랑이 기본임을 알게하는 영화였습니다.  
20190116,10,사극 좋아하는데 가볍게 보기 좋네요 내용은 드라마로 나왔음 더 재미있을거 같아요  
20190115,2,스토리 전개도 연기도 연출도 조화가 안되는 영화다  
20190110,10,저는 재미 있고 실감나요!  
20190108,1,"이승기 나오는 영화, 믿고 거른다.  "
20190106,2,역시...이럴줄..주인공만봐도 뻔한스토리  
20190102,10,멋지다 벗어난 자들의 이야기네 내내 넘어선 이들의 이야기네  
20190102,1,졸작 잠 수면제 입니다 정말 졸작  
20181230,10,진짜 너무 재밌어요..  
20181228,8,재미있는데 별점 왜그래 킬링타임용으로 좋았음 하긴 중간에 좀 불쾌한 장면이 있긴했지만  
20181227,1,돈주고보기 아까움 안보는거 추천  
20181227,1,진짜 보는내내잤다. 태어나서 본영화중 가장 재미없는영화  
20181223,6,관상을 기대했것만... 가족영화가 되었네  
20181223,1,보자기 안에 보자기그거 웃으라고 넣은건가요ㅎㅎ  
20181220,10,생각보다 괜찮은데? 집에서 편하게 보기 괜찮네요~  
20181217,10,기대안하고 보면 볼만함  
20181211,10,재밌었어요... 간간히 웃기는 장면들이 많아 좋았습니다. 이승기님은 너무 듬직하드라구요  
20181209,2,이순기와 신은경이 사극이라ㅋ 허참아저씨가 노하시겠다  
20181207,10,심은경 배우님 나오는 건 일단 거의 다 보는데 이 영화 진짜 재밌게 봤어요! 내 취향  
20181207,1,영화 편집하다가 졸면서 만든거 같음 딱 잘라내고 상황설명도 부족하고 대체 왜 남주여주가 좋아하는지 공감을 못하겠음 그리고 다 캐릭터가 주구난방인데 정리를 안하니 1점도 아깝다  
20181203,8,집에서 가볍게 보기엔 딱좋음. 둘이 알콩달콩 사는 모습까지 보여줬다면 더 좋았을텐데..쬐끔 아쉬움..  
20181203,1,이게 정말 역학3부작 중 하난가요...?  
20181202,7,?난 나름 재밌게봤는데 평점이생각보다낮네..심은경 연기 초고였다영상미도 괜찮았고 기대 많이하고보면 실망할수도 있는데 나처럼 재미로 아무생각없이 볼사람들이라면 나름 재밌게 즐길수 있는영화임. 궁합이라는 소재자체도 내가 흥미있어하던 주제라 더 괜찮았음  
20181201,9,난이런영화좋던데 방금 보면서 눈물흘림 킁  
20181130,10,아니 재밌는데 왜이렇게 공격적이지....;;; 가볍게 보기 좋음!!!!  
20181129,4,말이 필요하지 않은 4점  
20181128,10,이승기 때문에 봤는데 서도윤 인생캐임  
20181128,2,심은경 발연기는 말할것도 없고 승기도 드라마나 예능에서 완전 훈남인데 스크린으로 보니 웬 부은 두꺼비 한마리가 ㅠㅠ  
20181128,2,이승기가 연기를 정말 잘하는거였군....  아무생각없이 킬링타임용으로 보다가 이승기 혼자 대하드라마 연기라는걸 알게되었음...  이승기 연기 완전 잘하는데..  비슷한 또래 배우들도 연기 잘한다 생각했는데..  이승기랑 비비니깐 쨉이안돼는 아이러니  
20181124,7,잘생남이 많이나옴 전개는 유치하고 뻔하디 뻔하지만 킬링타임으로 굿잡걍 미국하이틴영화 수준이라고 보면됨  
20181123,10,여자로서 만족ㅋㅋㅋ 훈남들많이나와서좋다 ㅋㅋ 이런영화너무좋음  
20181122,4,어떻게 평점이 저리 높을 수 있죠?  
20181122,8,전개가 살짝 아쉽긴해요.그래도 서정적이고 분위기 좋은 영화입니다   이승기 예뻐요. ♡♡♡  
20181121,2,와 솔직히 이게 올해 나온 영화란 게 안믿김 심은경은 예쁘고 이승기는 예능에선 ㄱㅊ은데 여기서 왜케 황소개구리같은지 내용은 씹노잼 개허접  
20181119,10,보는내내 즐거웠습니다 ~^^♡♡♡  
20181116,10,재밌었어요 최우식 배우님 잘생김을 새삼 느끼네요 ^^  
20181116,10,흠 평이 왜들 저러지??  
20181114,1,재미없음.  어떻게 이런 쓰레기가  
20181114,1,옹주 역할 연기도 별로고.... 내용도 재미없고....  
20181113,1,어우 ... 이게 뭔가요 보기드문 졸작이네요  
20181113,10,혼자 당할순없지.. 투자사는 돈이 남아돔?  
20181112,1,이런 저질 영화를 관상이랑 비교를 하다니...  
20181112,1,최악이다ㅋㅋ스트레스  
20181111,1,개 OOO 초 저급한 영화  
20181111,1,여주 못생기게 나오고 내용 연기력 다 이상하고 암튼 다 별로다  
20181110,2,중간까지는 재미있봤는데 갑자기 느닷없는 사랑얘기와 억지 감동 연출.느닷없는 뜸금포 전개.  
20181109,1,무료영화로 봤는데도 빡치네 먼가 있나하고 보다가 그냥 끝남  
20181108,1,지금이 2008년도예요???? 아니 2008년도 영화 수준이 더 높았을거다 이런 식으로 영화 만들면 안 부끄러우세요? 보는 제가 부끄럽습디다 알바들도 적당히하세요 ..  
20181106,1,시간 투자한거 회수 못하냐  
20181104,2,미친별점조작쟁이들  
20181103,1,왠만해서는 다 보겠는데 이건 진짜 끝까지 못 보겠다 승기형 미안해  
20181103,10,여기까지 와서 악플 쓰는 사람들 이해안감...저 이거 너무 재밌게 봤어요 ㅠㅠ 2번 봤는데 하나도 지루하지 않았어요 ㅠㅠㅠ 이승기 짱><  
20181026,1,이런 걸 돈 주고 본 내가 미친년이다.  
