0,1,2
20181231,6,허전한 영화 이도 저도 아닌 남녀주인공 외모 때문에 집중해서봄  
20181021,6,아후 ㅋㅋㅋ 뻔하다 뻔해  
20181009,7,볼 만 했으나 다 이해하기에는 지루한 전개... 조금 더 드러내며 표현했음 좋았을 것 같다.  
20181008,10,재밌게 봤음ㅋㅋㅋ 결말 맘에 든다  
20181003,8,테레사 팔머 넘 매력적이네요.아무리 개방적이라도 낯선남자집에 함부로 따라가면 인되죠..  
20180912,10,심장이 벌렁거렸음 ㅠ 차분하게 무서운영화 싸패남주눈빛이 너무 무서움  
20180910,10,먼가 짠했다 저남자도 저래야만했을 이유가 있었던거니까...그러니까 여행가서 원나잇하지말라는 교훈누군줄알고 ㅜㅜ인생 큰일남...재밌게봤네요  
20180902,10,평점 테러 방지!! 재밌는 영화  
20180902,6,마음을 압박하는 느낌을주는 영화네요 팔머 연기 정말 잘하네요 역시세계적인 배우에요스토리는 뻔한 내용이지만 배우들 연기댐시 몰입감이 잘된영화 역시 사람이 제일 무섭다를 보여주는 예  
20180901,8,테레사 팔머의 재발견!제가 스릴러 매니아인데 이 작품 섬세하고 몰입도있고 볼만합니다. 오락영화아니라 점수가 낮은것같네요.  
20180830,7,잔인한 장면이나 자극적인것 없이 내내 긴장감과 자연스런 무서움을 느낄 수 있었다.괜찮은 섬세한 영화다.  
20180823,6,여주가 마니속터지게 발암물질 유발하는 경향이있음저항도 아주미흡하고 보는내내 속터졌음  
20180821,1,메갈이 남긴 평점이 공감 1위라니  
20180821,1,"극에 대한 몰입보다,  작가의 사도마조히즘적 취향에 빠진 독선적 판타지. 극적 코드들은 B급 공포물을 따다 넣은듯 부조화가 심하고, 우연을 가장한 필연의 극 전개는 빤하고 진부하기까지 하다. 본인이 원하는 극한의 사랑을 그린듯 하지만 도망치고 싶은것.  "
20180821,1,반지 보니까 반지의 제왕이나 호빗시리즈 보고 싶다.  
20180821,2,발암 영화다 암걸리는 전개임  
20180821,10,별기대없이봤는데 완전시간가는줄모르고봤네요 여주인공연기쩌네요  
20180820,1,이게뭐야.... 뭣도아닌 이상한 영화였음  
20180820,1,미지근한 물 마신 느낌...  
20180820,1,여자를 벗겨놓네... 실망스럽다  
20180820,2,와...설정부터가 시작부터가 짜증유발이네...주인공이 바보멍청이면 걍 망한거다. 재미는 커녕 스트레스만 오지게 주네 중간부터 봐야한다걍 여행하다 갑자기 납치된걸로 생각하고  
20180820,10,괜찮은데 이상하게 평점이낮네  
20180723,9,"배우들의 연기에 몰입감은 더 했고 스토리구성도  좋았어요 영화의 긴장감과 심리묘사가 잘 표현됐고 잘 만든 영화란 생각이 들고 ""테레사 팔머"" 최고의 연기를 봤다고 생각이 듭니다  "
20180705,8,평점 낮아서 기대 안 했는데 몰입감 있고 괜찮음  
20180623,7,앤디가 미친 변태 범죄자라 그런지 이해되지 않는 돌발적인 행동들이 있었다. 1. 숲에서 클레어를 죽이려던건가? 2. 개는 왜 줬다가 뺏어감? 3. 왜 물을 못쓰게 잠그고 갔지? 등등  
20180617,10,별로일거라 생각했는데 생각보다 잼있게봤다 ..  
20180530,4,베를린도 아니고 신드롬도 아니다. 베를린에 있는 미친놈 이야기다. 깊게 이해하자면 결벽증의 남자가 여자를 대하는 방식?  
20180514,8,남자가 너무 찌질하고 찌질...사이코  
20180508,8,팔머의 연기가 대단하네요..섬세한 연출력에...평점이 이상하네요...이정도면 수작인듯..추천합니다..  
20180507,10,무서워..독일여행가기싫어짐ㅜ  
20180505,10,평점보다 훨씬 볼만합니다.  
20180501,10,여운도 남고 저는 재미있었어요 평점 너무 낮아요  
20180420,7,결혼이랑 비슷한거 아닌가 ㅋㅋ  
20180410,10,완전 재밌게 봤어요. 스릴러물 좋아하는 분 이라면 꼭 보시길  
20180315,4,클로징이 너무 억지스럽고 이해가 안됨  
20180211,8,vod로 봤는데 은근 재미있어요좀 답답하기도 했지만 열씸히 봤네요~  
20180207,10,영화 내에서 표현한 분위기가 너무 좋았고 내용의 전달을 위한 연기가 너무 좋은 그런 영화 였네요 내가 한국 사람이여서 그런건지는 모르겠지만 감정의 전달이 확연한 차이가 있어 너무 좋은 영화였습니다  
20180119,6,손 끝만 스쳐도 마음까지 오픈해 되는 여자 배낭객의 현실 일수도  
20180116,10,난 잼있게 봤는데...각 배우들 심리적인 역할연기 최고  
20171223,9,"먼 여행지에서의 설렘과 외로움, 여정에서 한번쯤 바라는 인연과 일탈로 시작되는 안타까운 이야기. 간만에 몰입해서 잘봤는데.. 평점이 왜 이따구람  "
20171221,4,아주 많이 지루하다. 재미없다.  
20171201,10,재밋는데 평점이 왜이래  
20171127,4,재미없다 재미없다 재미없다  
20171126,2,시간에 대한 보상을 받고싶다  
20171109,4,결국 말주변 좋고 인물좋다고 쉽게 남자만나지 말라는 세상 경솔한 여자들에게 보내는 경고의 메세지같은 영화다. 테레사 팔머는 역시 노출이 있어야 훌륭하긴 한데 이번 역은 너무 답답해서 좀 짜증날 정도. 마지막 응징이 없다는 점에서도 좀 화딱지가 난다.  
20171107,10,평점 낮아서 기대 완전히 떨어뜨려놓고 봤는데..몰입도 있고 난 재밌게 봤네요..평점 올리는 의미로 10점  
20171105,9,기대안했는데 볼만했어요  
20171104,10,와 진짜 무섭겠다 실제로 저런 일이 많겠지?..  
20171102,2,이 영화비슷한거 있지않나 여자 감금당하고 여자가 종이비행기로 살려달라고 창문밖으로보냇는데 들키고  
20171020,8,기대안하고 봤는데 의외로 볼만했음..  마지막 결말은 아쉬웠지만  이정도면 만족합니다.  
20171019,5,"주인공들(남녀 둘 다)의 심리를 이해하기 힘들고, 느린 템포로 긴박감이 부족하다. 근데 베를린에 감금 사건이 많나? 제목이 오해하게 만든다  "
20171017,4,"스릴러만의 긴박함이나 조여오는듯한 전개를 좋아한다면 비추, 잔잔하고 평온한데 서늘한 공포를 좋아한다면 추... 근데 하나같이 결말은 높은점수 못줄듯  "
20171017,6,살고자 했을뿐 신드롬은 없었다..^&^  
20171016,7,남주여주  연기력땜시  끝까지  봄ㅡ     딴건  그닥  
20171007,9,저는 여자친구랑 굉장히 재밌게 봤는데 이상하게 평점이 낮네요. 스릴러 좋아하시는 분들이라면 추천합니다. 평점 9점대 까진 아니더라도 8점대 급 영화인 것 같습니다.  
20171007,6,일단 테레사 팔머의 노출은 만족. 하지만 영화는 몰입하기 힘들다.  
20171006,6,이 여자는 납치된게 아니다. ㅡ.ㅡ  
20171004,6,독일을 가도 장소만 다를 뿐 호주식 스릴러. 여감독이 찍어도 호주식 스릴러.  
20171002,9,테레사 팔머 얼굴을 보고 어떻게 9점 이하를 줄수 있어...  
20170927,10,아니 이거 엄청 재밌었는데 평점 왜 이러냐  
20170926,3,많이 본 듯한 장면의 다운그레이드 버전  
20170925,1,감독을 확인하고 영화를 봤어야 하는건데..  
20170924,3,영화는 스토리텔링이다. 적어도 청소년관람불가라면 대상이 성인이라는건데 탈출하지 못하는 주인공이 이해가 된다면 자신의 지성을 의심해보도록. 평점 5점이상은 절대 줄 수 없는 영화.  
20170923,1,인생의 2시간을 버리고싶다면 완벽한영화  
20170910,1,먼가 있겠지 하고 봤더니 2시간 조졌다.  
20170902,8,감독은 여배우의 섬세한 표현을 통해서 관객을 몰입하게 하는 서스펜스가 끝까지 이어지는 영화다.  
20170828,4,"주인공도 답답, 스토리도 답답.  "
20170826,4,"장르적으로 많이 사용되었던 소재인데, 긴장감과 스릴을 버린 채 인물의 감정에만 집중한다. 문제는 그 감정을 느끼기엔 영화가 너무 지루해서 몰입이 되질 않는다는 것이다.  "
20170824,10,영화괜찮은데.  진짜알바있는듯..평점왜이래ㅡ배우.배경.다 괜찮앗음.  
20170823,6,드라이버로 찍는다 기절시킨다 캐이블타이로묶는다 현관문과 바깥문을 열어둔다 몽둥이를 구해온다 차 시동도 걸어둔다 그놈 전화기로 신고한다 묶인채로 반항하면 또 기절시킨다 아이큐 80 이상이면 최소한 이정도는 생각해야  한다  
20170823,10,"평점이 생각보다 넘 낮네요,,보는 내내 긴장하고 봤는데,,섬세하게 심리묘사도 잘되어있고,,괜찮은 영화  "
