0,1,2
20180119,7,관람객기대만큼은 아니였습니다~  
20180117,5,관람객중간에 잠이 들어버렸네요  
20180110,7,관람객영상이나 그림이 이쁘긴하지만 뭔가 보다만 느낌 이었어요. 앞에 아이돌 나온것두 글쿠..좀 산만했던 느낌 이었네요  
20180108,8,관람객아이가 너무 재미있어하네요.  
20180104,10,관람객애들이 좋아해요 굿 집중하고잘봤어요  
20180104,8,관람객보통 그냥 볼만 했습니다  
20180102,5,관람객애들 수준 무시하지 마라! 시간이 아깝...  
20171229,7,관람객무난하고 약간 지루하기도 합니다  
20171225,10,관람객와우  재미나요 잘 보았어요  
20171205,9,관람객저는 보다가 좀 지루했는데 제딸은 집중해서 잘 보더라구요.  
20171203,7,관람객아이들이 재밌어합니다.  
20171104,10,관람객딸아이가 너무 즐거워했어요~^^  
20170910,8,관람객아이들이랑 아빠랑 보고왔어요. 재미있었다고 하네요.  
20170828,10,관람객재미와 감동을 동시에 최고!!!  
20170828,6,관람객그냥 극장에 나들이 했다 생각하면 되는..  
20170824,3,관람객아이는 너무 좋아했는데 내용이 연계성 없는 장면들이 많더라구요 그래도 아이는 재밌어 하며 끝까지 잘봤습니다  
20170818,3,관람객그냥  보통 수준 입니다..  
20170818,7,관람객아이들이 재미나게 보았습니다.  
20170816,7,"관람객9살딸아이가 좋아라하는 장르라 보러갔는데,재미있었다고 하네요.순수한 맘으로 보러가시면 그냥 볼만합니다. 유아동이 보면 좋아할듯합니다.  "
20170815,9,관람객이이가 재밌게 잘 보고왔대요 6세에요 ㅎ  
20170814,8,관람객애들이랑 어른 모두 재밌게 볼 수 있는 영화였어요. 그런데 여자친구인가 뭔가 여자 아이돌 같은 두명은 왜 나오는지 모르겠음...  
20170813,10,관람객아이랑 같이 보았는데 재미있어서 점점 같이빠져들었네요.  
20170812,5,관람객내용이 쫌... 알차지가 않아서.. ㅠㅠ  
20170812,10,"관람객맨앞자리에서 보았지만 딸이랑 즐겁게 본 영화였음, 강추!  "
20170812,10,관람객어린이들이 보기에 너무 좋아요. 재미집니다.  
20170811,6,관람객아이가 보기에는 생각보다 지루했다.  
20170810,9,관람객너무 재미있게봤네요 애들이 너무 좋아합니다  
20170808,5,관람객그저 그랬음 보시고 싶으면 보세요  
20170807,9,관람객아이들과 봤는대 생각한것보다 훨씬 잼있네요  
20170807,5,관람객사실 6세 아이가 조금 지겨워했네요. 이야기에 극적인 요소가 부족해서 그런가 중간에 쫌 지루하긴 해요.  
20170807,1,"?재미, 감동 전부 없음.. 7살 우리 딸 10분 지나자마지 지겹다고 나가자 함..ㅡㅡ  "
20170806,4,관람객너무 기대를 해서인지 너무 별루내요  
20170806,4,관람객대체적으로 지루하고 재미가 없었음  
20170805,5,관람객5살 아이랑 함께 보았는데 많이 무서워 했어요 ㅜㅜ  
20170805,8,관람객나름 신선하고 옛 추어도 나네요  
20170804,8,관람객아이랑 함께봤는데 책으로 봤던거라 익숙하고 내용은 또 달라서 색다르고 흥미로웠어요~  
20170804,9,관람객Good 아이랑 보기에 좋아요  
20170804,5,관람객즐겁게잘봣어요^36  
20170804,8,관람객10살 이하보기에는 딱 좋은영화에요^^  
20170804,6,관람객아이들은 좋아하네요어른은 별루에요  
20170804,10,관람객꼬마들이 재미잇게 봤어요  
20170803,2,관람객음...영화 내내 아이가 딱 한번 웃었네요..굳이 극장에서 볼 필요도 없구요..돈 아까웠어요 ㅠ  
20170803,9,관람객무서운게 없어 좋았다고 딸아이가 그럽니다~  
20170803,4,6살 8살 아이랑 함께 보았는데~애들이니 영상이나 애니메이션이라는 것에대한 재미있다는 느낌이고~ 너무도 원작에 내용에 비해 이야기거리가 정말 터무니없이 재미가 있다는 생각이 안드네요~그나마 애들이 잼나다고하니 아이들 기준에선 재미있나보네요~  
20170803,10,관람객잼있어여~계속 이런 영화 만들어 주시길  
20170803,9,관람객아가 첫 극장 ~♥너무 집중해서 놀라움이 가득간만에 엄마도 극장에서 영화한편 봤네요  
20170803,6,관람객오즈 첫번째 이야기를 못따라오는듯 보는동안 좀 지루했음  
20170803,8,관람객딸아이는 재밌다고 하네요  
20170803,6,관람객아이들은재미있었다고한ㆍ기요  
20170803,10,관람객애들이 많이 좋아하고 재미있었다고해요.  
20170802,10,관람객아이와 즐겁게  보았습니다  
20170802,9,관람객다섯살여자아이가재미있었다네요ㅎㅎ  
20170802,1,관람객아이가 지루해함~ 돈이 아깝네  
20170801,5,관람객애니는 좋아라하는 울 공주님이 살짝 지루해하더라는...ㅋ  
20170801,9,관람객애들이 즐겁게  봤어요   또 보고 싶다고 해요  
20170801,8,관람객아이들이 캐릭터가 예쁘다구 하네요.즐겁게 관람했습니다  
20170801,10,관람객일곱살 아이 봤는데 보는 내내 너무 즐거워 했어요 추천합니다  
20170801,10,관람객딸이랑봣는데 너무 잼있었어요제가 더 즐거웠네요ㅋ  
20170801,9,관람객9살아이가 재미있어하네요  
20170801,10,주인공이 안예쁜거하고 영화하고 무슨 상관..?  
20170731,8,관람객보는동안 지루하긴 했지만 결말이 좋으네요  
20170731,7,"관람객제가 보기에 내용은 참 좋고 교훈적인 내용인데,여섯살 아들은 중간에 약간 지루했나봐요.요새 애들이 자극적인 내용에 너무 익숙해서 그렇지 않나 생각해요.  "
20170731,10,관람객네이버페이 포인트 500원 감사합니다  
20170730,7,관람객오즈의마법사 다음 이야기..아이는 좋아하네요.  
20170730,10,관람객애들이랑보기조아요 추천합니당  
20170730,1,진짜 지루해요. 비추합니다  
20170730,2,관람객애들보기좋음 쏘쏘ㅋㅋ  
20170730,10,관람객아이가 너무 즐겁게 보고 왔습니다.한 번 더 보고싶다네요^~ 키즈관이 있어서 아이가 혼자 들어가도 모니터로 확인 할 수 있어 좋더라고요^  
20170730,9,관람객아이들 셋이서 봤는데 재미있어 하네요  
20170730,8,관람객아이들과 잼있게 잘봤습니다  
20170730,6,오즈라는 소재를 함부로 사용하지 마시길  
20170729,5,관람객차라리 원래 스토리가 낫겠어여ㅡㅡ아이가 이해도 잘 못하고 집중도 완전 떨어진다는요ㅡㅡ무척 지루했네요ㅠ  
20170729,10,관람객초3인데..아이들이 좋아하네요~~^^  
