0,1,2
20190128,10,말이 필요없는 인생영화  
20190117,9,실화라서 더 감동적이다.   신앙의 힘의 위대함을 보여준다.  신념에 어울리는 능력을 갖추는건 결코 쉬운일이 아니다.  
20190116,10,꼭보세요..!!전쟁의 무서움을 다시 느낍니다  
20190116,9,멜깁슨은 실망을 주지 않는다 감동...  
20190115,10,슬퍼서가 아니라 감동받아 울었던 영화는 근 몇년동안 처음이였다  
20190114,10,평론가들 진심 평론할 자격 없는 인간들 뿐이네.덩케르크 보다 나으면 나앗지 못하지 않다.진정한 명작임  
20190113,8,주인공이 위대한거지. 종교완 별개.  
20190112,10,색안경끼고 영화보면 안됌  
20190112,8,전쟁씬은 손에 꼽을정도로 리얼하게 잘찍었다  
20190111,10,전쟁의 현실을 정말 잘표현한 작품.. 너무 잔인하다구요? 그게 전쟁입니다..  제일 소름돋는부분이 포화속에서 Helf 들릴때와 도스가 신에게 Please One more 할때..  
20190110,10,간만에 정말 재미있는 전쟁영화를 봤네요평점이 높을만한 이유가 있는듯 거기다가 실화라니 이영화 추천드립니다  
20190110,10,버바 우리 새우잡이 배 해야지. 포레스트검프  
20190107,10,모처럼 별5개를 주는 영화다.실화  바탕이라도 다큐멘타리가 아닌 드라마를 살리는게 진짜 영화다.  
20190106,10,"한국 종교병역거부자 의무도 하기 싫다면, 권리도 박탈하면 좋겠다. 한국 국민 박탈해라. 그게 맞지.  "
20190105,10,광광 우럭따  남자라면 이거 보고  광광 운다  
20190104,10,영화 내용에 한번 감동이었고 실화라는 것에 두번 감동하였습니다. 군대에서 보여주면 좋을것같네요  
20190101,10,감동적이고 영웅처럼 보이는 영화가 실화인게 놀라울 따름.  
20181230,10,가슴을 울렸다. 꼭 봐야할 영화  
20181228,8,옥의티가 있는데 일본군은 도대체 왜 자꾸 타고 올라오는 그물 안자르는 거임? 아무도 안지키드만.  
20181221,10,정말 참전군인들에게 존경심을 더욱 가지게할수있는영화 명화입니다  
20181221,10,재밌어요 꼭보세요^^^^  
20181217,10,그저 감탄만 나오는 그의 신념~~  
20181215,10,내 인생 최고의 영화...  
20181210,10,"라이언 일병 구하기 다음으로 재밌게 보았던 전쟁 영화, 실화라는 것에 더 놀랐다.  "
20181208,8,메딕의 전설.. 이게 바로 메딕이다  
20181203,10,양심적 병역거부하는놈들 취사병이나 통신병이나 의무병이나 운전병이나 굳이 총없이도 군생활할수있는 보직으로 보내면된다 비양심적 병역 거부자들아  
20181202,10,지금껏 봤던 전쟁영화중 가장 참혹한 장면들도 많아서 가끔 손가려야 했지만 노년의 주인공들 인터뷰 감동이었어요  
20181201,10,데스몬드 도스 님 그리고 멜깁슨 감독에게 경의를 표합니다.  
20181129,8,아놔 이거 봤는데 2016년영화네보니까 한창 영화보면서 평점날릴때인데 왜 펑점 날렸냐 16년에바로본영화인데ㅡㅡ 개화나네 태평양전쟁영화에서 영웅적서사시를 잘살림작품 평점가지고장난치치말어라  
20181129,10,반전이 안담겨? 오케이 좋은데 그딴소릴 한국어로 적지 말고 일본어로 적지 그러냐? 니네가 한국어로 떠들 자유는 일본인+ 조선인과 태평양에서 싸운 미군이 지켜준 자유인데? 일본제국을 패망시키기위해 태평양에서만 미국청년 10만명이 죽었다.  
20181127,10,사람을 겉으로만 판단하지 말라는것을 깨닫게해준영화... 그리고 총을들지않은 그저 사람의 목숨 하나만을 바라보고 뛰어가는 의무병한명의 믿음만으로 부대원들의 사기까지 올려버리는 믿기지않는 감동실화.. 진짜 완전명작이다 추천  
20181126,10,요즘 시대에는 입대를 피하기 위해서 갖가지 수단과 방법을 이용또는 악용해서 입대를 하지 않는데 도스는 양심적 병역거부자라 가지 않아도 되지만 자원입대를 한 것이 양심적인 것 같다. 그리고 자신만의 신념을 지키면서 꿋꿋하게 군생활을 이어가는게 대단하다  
20181126,10,감동적이고 대단하다...  
20181126,10,평론가 애시키들 눈은 우주갓냐.. 화나  이런 인생 영화를..개  롸 슥 평론가들 도대체 눈알은 달고 사는지 궁금하다..  차라리 내가 너네보다  더 평가 잘하것다 ㅋ  
20181126,1,도대체 전쟁은 누구를 위한것이며 전쟁의 피해자는 누구며 가해자는 누구인가  
20181126,10,한국판 여호와증인 영화로 생각했지만 130분후 바꼈다. 매우 감동적인 실화 영화였다  
20181125,9,개꿀잼.... 굉장히 잘만든 영화다  
20181125,10,실화가 더 비현실적인 활약이여서각색했다는대..평론가들은 뭔 개소리들 하고 있지  
20181120,3,뻔한스토리임. 중간까지보다 전쟁씬들어가면서 포기  
20181115,10,비록 무신론자지만 이런 강한 신념을 가진 종교인들이 더 많이 존재한다면 세상이 훨씬 아름다워질거같다 보는내내 감동 받았습니다  
20181114,10,이게 진심 실화인가...  
20181114,10,너무 좋은 영화입니다.  
20181113,10,눈물날 정도의 벅차다. 전쟁의 참혹함에서 한 인간에게 신의 가호가 진짜 있을것같다고 믿게 만드는 영화같은 실화  
20181111,8,평론가 허남웅씨가 표현한 반전은 스토리의 반전이 아니라 전쟁을 반대하는 반전의 정신을 의미하는거 아닐까요?  
20181111,9,굿~~이런게영화지.  
20181110,1,이단 사이비 제7안식교 홍보영화  
20181106,8,죽음의 전장에서 총도 없이 신념 하나로 끝까지 놓지 않는 한마디..One more~..^&^  
20181105,8,멜깁슨의 화려한 복귀!!  
20181104,10,양심적 병역거부하면 대체복무도 현역 장병들 박탈감안느끼게 해야되는거아니냐?ㅋㅋㅋㅋ 대체복무까지도 편한거 바라시는 여호와 증인 병역거부자들이 이 영화보고서 깨달으시길 기원합니다.  
20181104,10,이건..  역대급이다..  
20181102,1,ㅈ같은 양심적 병역거부 ㅡㅡ  
20181102,10,지금 양심적 병역거부 어쩌구하며 입대자체를 거부하는 여호와의증인들이 꼭 봐야할영화. 군대에는 꼭 총을들고 적군을 죽이는것만 있는게 아니다. 총이없어도 살상을하지 않아도 얼마든지 군인이될수있다. 진정한 신념이 무엇인지 생각해봐야한다  
20181101,10,전쟁씬은 실제 생존자 증언 토대로 그려진걸로 알고있는데  
20181028,6,전쟁씬이 조금만 더 사실적으로 묘사되었다면  
20181028,10,너무 재밌게 봤구 종교적으로 다시금 깨닫는게 많았던 계기였네여  
20181023,10,편견이란... 깨라고 있는것.. 보고나서... 한참이나 여운이 남는 영화 입니다. 볼까 말까 망설인다면 과감하게 선택하세요.  
20181023,8,볼만한 영화...그런데 전쟁씬은 좀 잔인하더라...  
20181020,10,한줄평: 이거 실화냐??  
20181018,10,멜깁슨이 감독이라 놀랐던분들...브레이브하트를 보면 놀랄만한 일도 아닙니다. ㅋ  
20181011,10,정말 제 인생 최고의 영화였습니다. 주인공이 원 모얼 그 순간 온몸에 전율이 느껴진 인생 최고에 영화입니다.. 자신있게 추천드려요  
20181010,10,다운받아서 보는데 전쟁의 참혹한 모습에 너무슬펐고. 주인공의 신념과 행동에 감동받았습니다 .영화끝나고 나도 여운이 가시질 않아요  ㅠㅠ  
20181009,9,진정한영웅  자기희생  헌신  종교를떠나 현실판 영웅 이야기  
20181005,10,허남웅 평론가가 말하는 반전은 반전 스릴러의 반전이 아닙니다.. 조금만 생각해보면 알 것을.. 무식하기 그지 없는 댓글에 달린 공감 수 보면서 통탄하고갑니다  
20181005,10,진흙속의 진주. 감독이 멜깁슨에 깜놀.  
20181004,10,신념과 순수는 절대 그 무엇과도 바꾸면 안된다는 것을 더시 한번 깨닫게 되는...그런 영화  
20181003,10,전쟁영화만 30편 정도를 봤는데 미루고미루던 핵소고지를 보고 처음으로 울어봤다. 감동이었다.  
20181002,10,정말 이런 소름끼치는 작품을 외면하는 한국영화 알바들이 불쌍할뿐이다!! 그대들에게 자신있게 추천한다!!  
20180930,10,실화에 멜깁슨이 감독이라니 놀랍네요 정말 재밌게 봤어요  
20180930,9,한국도 OO 총안쏜다고 깜빵 보낼게 아니라 시원하게 아프간 의무병 이런거 파병 보내라  
20180929,10,절대 범접할 수 없는 그 숭고한 의지에 찬양한다  
20180929,10,주인공 표정. 연기. 실화영화라서 더 감동입니다.  
20180929,10,한명만 더 구하게 해주소서!한명만 더…    외로운 신념이 만들어낸 놀라운 기적. 가슴뭉클해지는 감동적 실화영화다.  
20180929,10,정말 훌륭합니다...  
20180929,9,이런사람도 있기에...  
20180929,10,"진짜 믿음, 신념이란 나 자신을 나타낸다  "
20180925,10,지금까지 봤던 전쟁 장면 중에 가장 연출이 리얼했다.  디렉터 멜깁슨 존경하고  몰핀 맞고 싶을 만큼 진정거리는 가슴을 다독여야 했다. ㅜ도스와 같은 양심적 병역 거부자에  다시 생각해 볼 기회가 되기도 했고.  
20180921,10,간만에 재밌는 영화다..시종일관 눈을 땔수 없는 의외로 수작인 영화  
20180915,10,실화는 영화보다 더 영화 같다고하네요...  
