0,1,2
20181217,10,내용하고 모든게 최근 본 것들 보다도 훨씬 압도적인거 같은데? 짱구 시리즈 로봇아빠편 정도의 위압감 보소  
20181212,10,"나옹이가 "" 마기아나가.. 마기아나가 울고 있다옹 "" 과 "" 마기아나의 목소리가 더 이상 안들린다옹.. 마기아나는 완전히 사라졌다옹.. "" 할 때 마기아나가 정말 속상하고 불쌍하고 저 까지 빠져들었어요 ㅜㅜ  "
20180309,8,그렇다. 뻔하지만 재밌는 그런 포켓몬스터  
20171006,10,관람객아쉽게도 환상의 포켓몬은 플레이를 못한 바람에 못얻엇지만 재밌었습니다  
20170710,10,재밌음 다시보고싶다ㅋ  
20170619,10,관람객좋아요요요요진따 잘봤어요~~완전 짱짱  
20170616,7,관람객아이들이좋아해요~~  
20170614,10,관람객애들이  무척 제미있게 본 영화 입니다  
20170611,10,관람객아이랑  즐거운 시간 이였어요  
20170526,8,관람객포켓몬시리즈는다재미있어요  
20170521,8,관람객기대를 저버리지 않는 포켓몬  
20170517,10,관람객포켓몬운 초등 워너비.이걸 안보곤 초등이라.말하지 말라  
20170513,9,관람객멋지고 잼잇던 기억이. . .  
20170513,10,관람객정말로재미나게조아라  
20170510,7,관람객재밌게 잘보고온 영화아들과 데이트하기위해본...  
20170505,5,관람객재밌었다 재밌게 봤는데 재밌었음 재밌었음  
20170504,10,관람객재미있었요재미있었다고 아이들이그러네요  
20170427,10,"티비로 봤는데 나름 재밌고 갑동고 있고 좋았습니다,포덕으로서 만족해여 포켓몬은 커도 보는 재미가 있는것 같아요 . 볼케니온 멋있고 마기아나 귀엽고 짱이었어요  "
20170425,5,관람객우리아이는 잼있게보더라구요  
20170422,6,관람객아이가 보기엔 폭력적이네요  
20170415,9,관람객애들이 재밌어하네요기계로만든 포켓몬이라 색다랐어요  
20170409,10,관람객아들이 넘 재밌게 봤어요  
20170401,6,관람객아이들이좋아해서 다행입니다  
20170326,9,관람객아이들이 엄청 기대했었는데 좋아했어요 카드선물도 받고 좋네요  
20170324,10,이번 극장판은 언제봐도 넘나 재미있고 넘나 슬프면서도 감동적이기도 하지만 무엇보다도 배틀작화가 좋았고  지우가 좀 볼쌍하기도 했지만  나옹이가  소울하트를 대찿아서 마기아나는 운직이는것은 문제없지만  마음이 부서져서 말을 못한다고 할떄 제일 슬퍼요..  
20170315,4,관람객그냥볼거없어서본.. 돈이 아깝다 그냥 투니버스에서나 애니원 기다릴껄  
20170309,8,관람객재밌어요. 재밌어요.  
20170228,8,관람객아이들이 재미있어해요:-D  
