0,1,2
20190129,10,진짜 대박 굳굳 꼭 보세요  
20190127,10,"평점, 리뷰, 명대사 아무것도 찾지도 보지도 말고 그냥 감상하세요. 그냥 보세요.  "
20190127,8,몰입감 있는 연출과 배우들의 연기력!!  
20190126,10,말이 필요없다!!! 이건 최고다!  
20190126,8,반전영화 치곤 반전의 맛을 제데로 못 살린게 아쉽지만영화 잘 만들었다 운전할땐 전방주시  
20190126,10,변호사가 죽은아들의 엄마  
20190125,10,이거 왜 9점 못넘음? 진짜 최고 ㅜㅜ  
20190124,10,내가본영화중 베스트에들어감  
20190123,10,쏘우 식스센스이후로 최고의 반전영화였음 빈틈없는스토리에다 연기구멍없고 연출까지쩔어서 2시간동안몰입도개쩔음 ㅎㅎ  
20190123,10,탄탄한 구성과 최고의 반전을 갖춘 영화  
20190122,9,진짜 재밌게 봤어요. 잔인함없고 짜임새있는 수작... 따라가기 벅찰 정도로 떡밥회수의 수작..  
20190122,4,바로눈치채서ㅠㅠㅠ 걍그랬음 걍  유럽범죄소설같음  
20190122,10,스토리가 넘 좋앗어요 추천함  
20190122,10,2017최고작. 반전이 다가 아님.  
20190121,10,"스토리, 평점 찾아보지말고 바로  꼭 보세요  "
20190120,10,진짜 평점 넘겨본 적 없는데 꼭 남겨야 할 것 같아서 처음으로 남겨봅니다. 최고...  
20190119,10,뒷골에서 소름이 쫙 몰입도도 좋아요 지루하지 않고 재밌어요  
20190118,10,말로 표현 못하겠어요. 오랜만에 느끼는 이 스릴. 그냥 혹시나 하고 봤는데 대박입니다.  
20190117,10,집에서 보다가 엔딩에 기립박수 쳤습니다. 꼭보세요. 와우  
20190116,8,영화중간에 눈치 챘는데 혹시나가 역시나였다. 그래도 연출과 각본에 공을 들여서 끝까지 보는내내 지루하지 않았음  
20190116,10,몰입 최고 영화네요잘짜여진 스토리입니다10점 만점 영화  
20190115,6,이거 재밌긴 재밌는데.. 예상은 10명중 6명은 한다고 봄_  
20190114,6,"Contratiempo, The Invisible Guest, 2016  "
20190114,10,긴 말 안한다 이게 영화고 반전이다  
20190113,8,반전 영화인것 자체를 모르고 봐야 될 영화  
20190112,10,와 쒸 이거 우리나라서 리메이크 한다면서요? 할리우드 발리우드 전부다 리메이크 해주세요 제발. 각국 초호화 캐스팅 버전으로 보고싶다!!!  
20190110,9,라쇼몽이 생각나다가 코난이 생각나다가... 추리물인 것 같기도 하고...  
20190110,10,개인적으로 그동안 반전영화 많이 봐왔지만 아이덴티티 이후 최고의 반전영화!  
