0,1,2
20171011,10,오옹~~오-태-식이...  
20171011,5,허이재가 안나와서  5점 드립니다. 꼭그랬어야만했냐?  
20171011,10,"촬영한다는 소식을 들은지 몇년 됐는데, 드디어 개봉하네요. 기대가 됩니다.. !  "
20171011,10,주제가 신선하니 일단 볼만은 할거 같네요~  
20171011,10,이런 소재 대~박 좋음!  
20171011,10,군더더기없는 깖끔한 영화. 스릴 넘치는 전개가 매력  
20171011,10,시사회 보고옴.. 희생부활자 보다가 내가 희생될뻔노잼 그래도 힘내라고 별 만땅 드림...  
20171011,9,스릴러하고 간만에 한국영화에서 영화다운 영화를 제작했네요^^  
20171011,1," 시사회에서 보고 정말 후회한 영화 입니다. 김해숙씨와 김래원씨를 보고 예전 해바라기의 연기를 간접적으로나마 느낄 수 있을 것 이라는 것은 착각 이었고, 스토리나 결말도 허무합니다. 좀비 + 시간여행 영화 입니다.  "
20171011,1,먼가 좀 부족한듯...그 사람이 그 사람...  
20171011,8,진지한 영화.  해결해나가는 장면마다  엄청 집중 됨  
20171010,9,기대하고 본 영화..기대를 충분히 채운 영화  
20171010,3,상영시간 100분 미만 영화는 단편 아닌 이상 보는 거 아니다.  
20171010,9,오늘 시사회 보고 왔습니다.김해숙씨의 연기 넘나 가슴아프네요~!!우리엄마 감사합니다~♡  
20171010,7,공포영화느낌 완전쫄려서 보는내내 긴장했어요  
20171010,10,해바라기2네 엄마가 죽었는데 살아돌아왔다  
20171010,1,성동일은 그만좀 나오지  
20171010,10,연기파 주인공들과 신선한 소재가 기대됨. 곽감독은 중간이상은 가니 믿어볼란다.  
20171010,10,김래원 김해숙 믿을 만한 배우죠...기대 되네요  
20171010,6,꼭 그렇게 따라해야만했냐!!!!    (  인터스텔라ost )  
20171009,9,뭔약하고 캐스팅을 이렇게 ㅋㅋㅋㅋ 해바라기 몇일전에봤는데  
20171009,7,곽 감독님 영화는 기본은 해서 기대됨  
20171009,10,신선한소재. .볼만했슴. .  
20171009,9,오~~~친구 감독아이가~~~~  
20171009,7,스릴러는 무조건 본다 해바라기 아줌마  
20171009,10,새로운 소재의 영화로 색다른 공포감을 줄듯하다. 기대된다.  
20171009,1,느낌이 싸늘하다..슬그머니 날아와 비수를 꽂을듯싶다..  
20171009,3,"별로 관심 가진 않는,,  "
20171008,10,와우... 해바라기2 다.... ㅋㅋㅋ 다시 돌아오심  
20171008,8,상영시간 너무 짧다. 120분은 되야하는거 아닌가? 91분~해바라기 후속이라보면 되는것이제^^  
20171007,10,머야 해바라기 후속작인줄 알았네 ㅋㅋ  
20171007,10,시사회보고온 1인이다~해바라기보다 더 긴장감에 박진감있다 꼭봐라~  
20171007,10,해바라기 전율을 다시한번^^  
20171007,10,알바 평점 구분할 줄 아니까 클린하게 갑시다. 이 영화 알바 그리고 다른 영화 알바들은 평점쓰지 맙시다.  
20171006,8,'죽은 엄마가 돌아와 아들을 공격했다' 두가지나 말이 안되지만 내용이 엄청 자극적인걸로 보아 반전영화일 가능성이 매우 높아보임  
20171006,10,재밌을거같다 ㅠㅠ일단장르자체가 내취향  
20171006,10,꼭 그렇게ㅡ다가져가야만 속이 후련했     냐!!!!시바스키들아  
20171006,10,해바라기 속편인가요?? 오태식 때문에 살해당한 엄마가 돌아와 아들에게 복수 한다는??  
20171005,10,김해숙과 김래원이 또 어떠한 스토리를 만들어 낼지 기대됩니다.  
20171005,10,태식이 어머니 무섭게 나온다  
20171005,10,일단 다른건 모르겠고 배우들 라인업이 쩌네요 ㄷㄷ 김래원 김해숙 성동일 전혜진 장영남 ㄷㄷㄷ 배우만큼은 믿보네여  
