0,1,2
20180131,10,와 여기 주연 할아버지가 사운드오브뮤직에서 음악 싫어하는 척 하다가 에델바이스 부르던  주인공 젊은 장교네요 ㅎㄷㄷ  
20180131,1,인종차별주의자 나오네...  
20180131,2,완전 지루했음... 그리고 괜시리 잔인한 장면..귀를 자르는 장면은 편집없이 그렇게 다 보여주어야 했나? 가족/친구랑 보지마셈.  
20180130,9,예매한다.  감독 믿고..  
20180130,10,죽이는 스릴러 탄생 예감. 빨리 개봉해라.  
20180128,10,재미있겠지?ㅎㅎ 재미있을거야.ㅋㅋ  
20180122,1,왜 하필 마크월버그냐 나원...  
20180122,10,연출력은 그냥 말이 안나옵니다. 아베마리아 장면에서 인물과 배경의 대비...음악... 탑클래스 감독은 탑클래스입니다.  
20180122,9,이런 게 바로 영화다 영화!  
20180121,7,명대사가 가슴에 남았던 영화  
20180121,1,역겨운 인종차별주의자가 있어서 1점준다.  
20180120,9,재벌3세의 납치를 통해  인간 심리를 섬세하게 보여주는  수작  
20180119,9,"생각보다 많이 무거운 영화였네요.지루하지 않았지만, 처음에, 영화와 음악이 좀 어울리지 않는다는 생각이 들었습니다.억지로 스릴러물로 만들려는 듯 보였지만, 작푼성은 좋습니다.  "
20180118,6,시사회 통해서 관람했습니다 돈밖에 모르는 사람 잘 보여줬네요 하지만 영화는 보통입니다  
20180118,10,짱짱짱 올더머니 존잼  짱짱  
20180118,10,재미있었어요~~~ 스릴있고 재밌어용 ㅎㅎ  
20180118,9,재벌 3세 실화 리얼하고 박진감 넘치네여.  
20180118,9,캐빈 스페이시가 나왔으면 더 흥행하지 않았을까? 재미난 미국일세 ㅋ  
20180118,10,시사회보고왔는데 정말 대사 연출 끝내주네요 ㅎㅎ  
20180118,9,그녀의 악몽은 유괴범이었나 가족이었나. 악보다 더 독한 돈에 대한 보고서.  
20180118,9,가족은 돈으로 살수있는게 아님을~~  
20180118,10,"역시 리들리 스콧!  긴 호흡을 가지고 달리는 마라톤처럼 천천히, 그리고 꾸준히 달리는 영화. 마지막까지 긴장을 놓을 수 없었다.  "
20180118,9,손자의 몸값은 깎으면서 미술품 소장에 공들인 할아버지 의 비정함도 죽음을   이기진 못하네요  
20180118,9,감독상 정말 기대될정도입니다!!모니전쟁보다 더 큰 인간의 욕망을 꽤뚫은 걸작!!!  
20180118,4,큰반전이 없고 보는내내 지루함이있네요  
20180118,8,결국 게티회장도 힐아버지였다애비 게티이 배짱ㅇ 박수를  
20180118,9,세상의 모든 돈을 가졌지만 유괴된 손자의 몸값으로는 한 푼도 주지 않겠다는 게티와 몸값에만 관심을 갖는 탐욕스런 세상에 맞서 아들을 구하려는 어머니 게일의 이야기로 1970년대 전 세계를 떠들썩하게 했던 재벌 3세 유괴 실화로 잘 만든 영화입니다.  
20180118,8,소재 장르 감독 모두 취저입니다 에이리언 후속편도...  
20180118,9,리들리스콧 감독만 믿고 갑니다  
20180118,10,역시 실망시키지  않는 리들리 스콧 감독님 ~완전 몰입해서 잘 봤습니다^^  
20180109,10,스토리랑 감독때문에 기대되는데 마크 월버그 저 인종차별하는 X때문에 하....  
20180107,1,케빈스페이시는 안되고 역겨운 인종차별자 마크윌버그는 됨?  
20180102,10,죽인다. 리들리 스콧. 정말 언제 이렇게 영화를 다 찍었지?  
20180102,9,리들리스콧은 대단한게 영화 장르의 폭이 엄청 넓음 ㄷ  
20171229,10, 존경합니다! 리들리스콧! ♡무슨 영화든 감독이 제일 중요!  
20171223,10,미셸 윌리엄스~! 맨체스터바이더씨 만큼만 해주세요~!  
20171220,8,케빈스페이시 참 좋아한 배우였는데 다신 스크린에서 안 봤음 함. 우리가 잘 알고 있는 게티 박물관의 그 게티임.  
20171220,5,올 더 머니라니 제목이 이게  머니...  
20171220,10,이런 범죄는 정말 없어져야 해요ㅠ 특히나 실화영화 접할 때에는 내용만 들어도 먹먹해져요  
20171220,5,스콧 감독 예전에야 명작이 많았지만.. 2000년대 이후 작품은 기복이 심한듯 합니다.. 솔직히 조금 걱정 됨  
20171218,10,리들리 스콧 감독님과 같은 시대에 살고 있다는 것에 고맙게 생각합니다 좀더 오래오래 행복하게 사시길...  
20171213,10,기다렸는데 곧 개봉하네!  
20171206,9,플러머.. 영화 인사이드맨에서의 은행 회장 돈으로 다 해결하려는 그 비열한 모습이 떠오르네  
20171123,10,배우 한명이 논란이 됬다고 바로 빼버리는 할리우드 클라스에 감탄하고 갑니다  
20171123,10,리들리 스콧 감독이니까 일단 10점을  
20171109,10,케빈 스페이시 개인적으로 너무 좋아하는 배우이고 이 영화에서도 기대했지만 역시 빠지는 게 맞는 거 같네요. 리들리 스콧 감독이 옳은 결정했다고 봅니다.  
20170920,10,언제나오는데 ㅡㅡ 개봉날짜도 안알려주면서 무슨 영화야  
20170915,10,트레일러 보고 왔습니다. 영감님 오래 사셔야 돼요.  
20170909,10,리들리 스콧...오래오래 사세요...  
20170828,10,리들리스콧의 영화들은 앞으로 얼마볼수없을거라는 생각때문에 무조건 극장에서 보게됩니다.  ㅡ.ㅜ  
20170814,10,너무 보고싶어요....  
20170803,10,1등이고 이영화 대박이예유.  
