0,1,2
20170711,10,"첨으로 영화보고 너무 좋아서 남깁니다. 이영화는 구성, 스토리, 주인공 하나같이 다 좋은 영화에요. 1시간반이 어떻게 지나갔나 싶을 정도로 보는내내 설렜습니다. 10점도 모자란영화!!! 극장에서 개봉하면 다시 보러갈랍니다. 설레서 잠도 안올지경입니다.  "
20170711,8,영화내용이  케빈은 12살에 방영되었던 거랑 똑같아서 놀랐다...  
20170711,10,고등학교에서 영어 시간 쉴때 마다 조금씩 봤는데 얼마나 설렜는지모른다 남주가 한마디 할때마다 모두 환호성을 질렀다  his dazzling eyes를 잊을수없다 ㅋㅋ  
20170711,10,이영화 개봉도 안하고 Btv에 뜨지도 않아 너무나도 보고싶었는데 드디어 우리나라에 개봉하네....!!  
20170711,9,이영화를 봤다면 줄리를 사랑할수 밖에 없다  
20170711,10,정말 내 인생 최고의 성장 영화다.내게 많은 교훈을 주고 때 묻지 않은 풋풋한 사랑에 매료시키게한 플립은 최고의 영화임은 틀림없다..  
20170711,10,첫사랑을 해본적은 없지만. 없던 첫사랑도 생각나게 해주는 영화였습니다. 26년동안 없었으니 저도 무화과나무 심고 첫사랑 기다려 보렵니다.  
20170711,10,하나의 첫사랑에대한 문학소설을 영상으로 옮겨놓은듯한 섬세하고 아름다운 영화  
20170711,10,아낌 없이 10점 주겠어..!이렇게 깔끔하고 풋풋한 로맨스 영화라니. 몇번을봐도 몰입해서 볼수있는 명작이다.  
20170711,9,주인공들의 순수함과 영화의 아름다움에 나도 모르게 빠져 들었다.  
20170710,9,이런 영화를 만든 제작자가 대단하다.  무공해 첫사랑이 너무 깨끗하고 싱그럽다.  
20170710,10,영화가 너무 예뻐요ㅎㅎ  
20170710,10,"신선한 재료로 가장 맛있고 멋진 요리를 내어 놓은 듯한 느낌! 풋풋한 첫사랑의 추억 속으로 안내해 주는 감칠맛 나는 음식같은 영화! 누가 뭐라해도 강추,강추,강추!  "
20170710,10,이 영화 꼭보세요 달달함  
20170710,10,최고의 인생영화!!!  
20170710,10,이 영화 드디어 봤습니다 완전 순수하고 감동입니다 완전 추천 합니다  
20170710,6,"개인적으로 로맨틱드라마 장르를 좋아함,플립,그냥저냥 볼만은 하다,평점이 과하게 높음.거품 너무 심함.  "
20170710,10,"보고난 후  너무도  간절히 가슴설레이던  그때 그시절로 돌아 가고 싶어 엉엉 운 영화~ ""무지개 같은 사람""이라니ㅜㅜ  "
20170710,10,나에게도 아직 설레임이 있구나~  
20170710,10,"누군가 볼 영화를 추천해 달라하면 나는 어김없이 ""플립""이라고 할 것이다. 인생에 꼭 봐야할 영화  "
20170710,10,잔잔하고 이쁜 풋풋한 영화  
20170710,7,영화가 잔잔해서 그냥 봤다 근데 미국초딩들이 노예팅하는거보고 개웃겻네 학교에서 선생이 시켜주네ㅋㅋㅋㅋ그냥첨부터 끝까지 밋밋한느낌이나 마음이 좋아졋다  
20170710,5,박하사탕 맛 나는 느낌이지  
20170710,10,약간은 촌스러울수도 있지만 너무나 풋풋하고 예쁜 영화입니다. 일상에서 사라진 풋풋함을 느끼고 싶으시면 추천드려요!  
20170709,10,로맨스 영화 안보는 내가  집중해서 다 봤으면 말 다 한거 ㅠㅠ  
20170709,10,힐링영화입니다 추천합니다  
20170709,10,최고!!! 여운이 많이 남는 영화 입니다  
20170709,10,보는 내내 입가에 미소가 지워지지 않는다. 첫사랑의 기억...  
20170709,9,네이버 영화에서 다운받아서 개봉하기 전에 봤는데 주인공들이 너무 귀엽고 마지막엔 감동도 있고 두근두근해요 남자주인공 잘생김  
