0,1,2
20170215,10,이거 더빙만 있는건가요...?  우리나라꺼에요ㅠㅠ?  개인적으로 외국영화나 애니를 우리나라사람이 더빙하면 이상하던데ㅠㅠ 마이펫도 더빙밖에 없어서봤더니 역시나...ㅠㅠ  
20170214,9,피터 잭슨을 과연 뛰어넘을수 있을지 모르겠네.... 그래도 도전에 박수!  
20170212,1,남도형 성우는 맨날 똑같은 톤의 연기라서 그다지 안보고 싶음  
20170211,10,완전 재밌을거 같아요. 저도 보고싶어요  
20170211,10,행님들 강아지이름 오지라는 부분 인정? 어 ㅇㅈ  
20170211,10,오~  정은지양 더빙 애니 오마이펫오지 기대되네요^^~  
20170211,10,추석특집때 스카이 펫파크는 이 영화를 방송해야 할듯 ㅋㅋ  
20170210,10,마이펫 오지구요~~~  
20170210,10,넘나 귀여운 강아지들 보고싶어용  
20170208,10,귀여워...ㅜㅜㅠㅠ  
20170207,10,캐릭터가 너무 귀여운것 같아요~ 아이들이 보면 진짜 즐거워할것 같네요~기대됩니다.  
20170207,10,귀여워!!보고싶어요!!!  
20170206,9,귀여운 캐릭터라 더 정감이 가요. 아이들과 보기에 딱 좋겠어요  
20170206,10,귀욤귀욤 캐릭터에 아이들 빵빵 터질것같아요!^^  
20170206,10,미니언즈 골수팬인데 미니언즈 제작진이라니~~♡.♡일루미네이션 영화는 언제나 믿고보는 영화이지요~~ 사전시사회에서 만나면 정말 좋은시간이 될것같네요~~@@  
20170204,10,내가 좋아하는 성우가 세 분이나 나오신다니!! 꼭 보러 가야겠다..♡  
20170203,10,"개오지네요. 아니, 이름이 오지라구요.  "
20170203,10,예고편 보니 재미날것 같아요~ 강아지 좋아하는 딸들이랑 보고 싶어요~  
20170203,10,캐릭터가 귀엽다 재밌을거같다  
20170203,9,마이펫 너무 기대외요 너무 재밌을거 같아요  
20170203,10,마이펫오지 오지게 잼나단 소문이 쫘악!  
20170203,10,울딸들과 함께 재밌게 보구 싶어요 ㅎㅎ 완젼 기대됩니다.  
20170202,10,정은지양 더빙이라니 너무 기대되는데요??  
20170202,9,캐릭터가 너무 귀엽네요...  
20170202,10,잼난 캐릭터도 보고 즐겁게 관람할 거 같아요  
20170202,10,귀여운 강아지들의 좌충우돌 고난극복기 ㅋㅋ 아이들이랑 보면서 자연스럽게 교훈도 알려줄 수 있고 너무 좋을 것 같아요 ㅎㅎㅎ  
20170201,10,너무 기대돼요~^^♡  
20170201,10,사랑스러운ㅇ펫들.기대됨니다  
20170201,10,너무 기대되는 작품입니다! 에이핑크 정은지씨의 더빙까지 더해져서 최고의 애니메이션이 될것같네요ㅎ  
20170201,10,언능 보고 싶어요~마이펫 오지 넘 기대되요~^^  
20170201,10,만능 재주꾼 정은지의 목소리도 기대해봅니다  
20170201,10,애완동물을 키우고 싶어하는 아이들데리고 꼭 보러가고 싶네요.  
20170201,10,귀여운 강아지들이 나오는 영화 아이들과 보면 정말 좋을것같아요~^^  
20170201,10,진짜 아이들한테 인기만점 즐거운 영화겠어요..방학때 좋은경험이 될듯해요  
20170201,10,너무 귀여워요~^^ 개봉하면 꼭 봐야겠어요!  
20170201,10,와 정말 기대되네요^^  
20170201,10,집에서 강아지를 키우고있는 사람으로서 너무너무 기대되는영화입니다  
20170201,9,아이들이 좋아할것 같아요  
20170201,10,넘기대되요~~^^딸아이도 기다리고 있어요~~  
20170201,10,강아지를 좋아하는 우리 아이들이 정말 좋아할것만 같은 영화~~ 너무너무 기대된다!  
20170201,10,넘넘재미있을것같아요 ㅎㅎ  
20170201,10,강아지 좋아하는 아이들이라면 누구나 좋아할 영화 굿  
20170201,9,동물 영화라서 좋아요. ^^  
20170201,10,정말로 키우지 못하지만 이렇게 귀여운 아이들 보며 마음 달래 주려는 엄마마음이네요 너무 기대되여~~~  
20170201,10,예고보니 신나네요.아이둘이 좋아하겠어요  
20170130,10,은지 나오니까 봐야지 ..재밌겠네  
20170126,10,강아지들이 너무 귀엽고 애견 호텔 배경도 신선했네요~^^ 모험하는 내용도 진짜 재밌고 오랜만에 아이들과 정말 즐겁게 영화봤어요!!  
20170126,10,오지가 정말 비글미 넘치네요~ ^^ 애들이 보는 내내 귀엽다고 엄청 좋아하고 키우고 싶다고 난리 ㅎㅎ 넘넘 재밌게 봤어요!!  
20170126,10,믕지도 보고 멍뭉이도 보고 해야겠다  
20170125,10,멍뭉이들 기대할게욤~~  
20170125,10,넘 잼난 오지 귀염귀염 최고에요  
20170125,10,귀여운강주들의 모험기대되네요  
20170125,9,기대되요^^아이들과즐거운시건이 될것같아요~~  
20170125,10,넘 재밌을 거 같아요^^  
20170125,10,아이들이 좋아하는 미니언즈 제작진이라니 더더기대되용♡  
20170125,10,아이가 넘 좋아해요.또보고싶어요  
20170125,9,기대됩니다.재미있을 것 같습니다.  
20170125,10,너무너무 재밌어요~~  
20170125,9,완전기대가되네요^^  
20170125,10,아이들과보기 즐거운 영화같아요  
20170125,10,포스터 보고 꿀잼예상...  
20170125,10,아이와꼭 보고싶은영화 기대되요~~~^^  
20170125,10,귀여운 애완동물의 이야기가 기대된다~  
20170125,10,우와 넘 넘넘 귀엽네요 나무 보고 싶어요  
20170125,9,최고예요 잼있어 오요요  
20170125,10,재미있는 영화 기대되요  
20170125,10,아이들이 강아지 좋아해서 넘 보고싶어해요  
20170125,10,아이들이 엄청 기대했는데 시사회 당첨 돼서 정말 좋구요~~정말정말 재미있을것 같아요  
20170125,10,기대되고캐릭터 너무 귀여워요.  
20170125,10,꼭 보고 싶은 영화입니다  
20170125,9,재미있어요...^^ 기대됩니다  
20170125,10,기대되네요~~^^♡  
20170125,10,기대할게요~ 화이팅!!!  
20170125,8,펫들의 즐거운 영화 재미 있어요. ^^  
20170125,10,아이들과 함께 보러왔어요^^  
20170125,10,마이펫오지  쨈나게볼께요  
20170125,9,아이들과 보러왔는데 너무 기대됩니다^^  
20170125,10,귀요미 강아지들 만나고싶어서 왔어요  
20170125,10,재밌을것같아요 기댜돼요  
20170125,10,강아지 좋아하는 딸들인데 마이펫오지 너무 기대되는 애니메이션이네요~  
20170125,10,마이펫 오지 너무 재밌을듯.  
20170125,10,강아지를 좋아하는 딸 기대되네요^^  
20170125,10,기대되는 마이펫  귀여운강아지 아이들 빨리만나고 싶다고 난리네요~^^  
20170125,10,아이들이 넘 좋아하는 강아지나오는 거라 넘 기대되네요.  
20170125,10,아이와함께 보기에 딱인것 같아요  
20170125,10,아직 보진않았지만 정말 기대가 됩니다!!  
20170125,10,마이팻 오지 너무 기대되는 영화네요  재미있을것 같아요  
20170125,10,기대됩니다^^은지화이팅!!  
20170125,10,으아~ 너무 귀여워요~계속 보고싶을것 같은 마이펫 오지~♡친구들한테 추천해줘야겠어요~!  
20170125,10,동생들이랑 보기로했는데 완전 기대되요!  
20170125,10,캐릭터가 넘 귀여워요  
