0,1,2
20170419,1,사이비 이단 개 쓰레기 시나리오  
20170419,10,원작 정말 잼나는데 어떻게 나왔는지 기대중!!!  
20170418,9,책내용만큼 감동을 얻고싶어요 정말 많이 기대합니다 제발 기대에 부흥하기를~~  
20170418,5,부디 기독교 신자들을 위한 영화가 아닌 진정한 영성의 깨우침을 주는 영화가 되기를...  
20170417,10,소재가 왠지모르게 끌리네요  
20170416,10,영화 예고편 보고 닭살 돋은적은 처음입니다. 뭔가 신앙적 메세지도 있는것 같구  OST도 감동있네요.  
20170412,10,와우~~가장 좋아하는 소설이였는데 영화로 보게 되어서 기대가 되네~~  
20170410,10,원작 소설을 워낙 재밌게 봐서 기대중입니다.  
20170410,6,외국에서 지내는지라 별 정보 없이 샘워싱턴 이름 보고 극장에서 봄. 주제는 하나님은 모두를 사랑한다 인듯. 하이라이트는 샘워싱턴이 예수님과 손잡고 호수위를 뛰어가는 장면으로. 신자들 울고있는데 혼자 빵터짐. 정말 드럽게 재미없음. 신자 아니면 비추.  
20170409,10,원작보고 많이 울었습니다 스크린에서도 맥을 볼생각에 기대가 됩니다  
20170405,1,믿고보는 샘해밍턴 뭐냐ㅋㅋ  
20170405,10,믿고보는 샘해밍턴!!!  
20170405,10,얼마전에 본 콜래트럴 뷰티 생각나네요  
20170403,9,"소중한 딸을잃은 아버지의 분노,슬픔,죄책감...그리고 그 아버지를 위해주기위해 나타난 신비의 존재들 과연 아버지의 슬픔과분노가 치유가 될 수 있을지 기대하겠습니다  "
20170402,10,책으로 느꼈던 감동을 다시한번 느껴보고 싶네요!개봉일 기다려집니다!  
20170401,10,선물 받아서 읽었던 원작소설이 정말 너무 감명깊었는데.. 영화가 나온다니.. 무조건 봐야겠어요!!  
20170331,6,예고편 보니 별로네 뻔한 결말  
20170330,1,응 개독들이 좋아할 영화~  
20170327,10,오두막 책 너무 재미있게 봐서.. 넘 기대되요~  
20170323,10,오랜만에 가슴 따뜻해지는 영화가 개봉하는 것 같네요 개봉이 기다려집니다!  
20170320,10,원작 소설 보고 감동 받았는데... 영화로도 궁금하네요~!!  
20170317,10,책으로 느꼈던 감성이 영화로 보여지면 어떨지 기대됩니다.. 예고편 영상미가 아주 컬러풀해서 더 기대되네요!  
20170312,10,헐... 이 책 원작 너무 감동적이었는데 ㅠㅠ 영화로 나오면 어떨지 궁금하네요  
20170308,10,믿고보는 샘워싱턴!!!  
