0,1,2
20170307,10,재밌을것같네요!! bb  
20170307,8,총이고 뭐고 덩치 큰 몸짱이 최고야ㅋㅋ  
20170307,10,잭슨 브리라슨 히들이 연기력에 킹콩소재sf라면 무조건 10점이지 근데 왜하필 로건이랑 붙어요 ㅜㅜ  
20170307,2,중국 자본이 대거 들어간 영화인데 폭망했으면 좋겠다.  
20170307,1,2점 만들자!!]]]]-]  
20170307,2,콩이니까 2점 드리고 갑니다  
20170307,10,콩  재미있게 보고싶어요  
20170307,10,아 졸라기대대여ㅠㅠㅠ드디어내일 ㅜㅠㅠㅠ  
20170307,10,ㅈ도 재미없는 콩드립으로 정색하게 만들지 마라...  
20170307,8,3d 필수~그냥 내용 이딴거 따지지 말고 놀이동산 입체관에서 논다는 생각으로 봐~이런 영화 보면서 내용 따지는 새끼들이 더 이해안감~걍 즐기는 영화데  
20170307,8,3D로 보려고 하는데 왜 모두 2D로 싱영하는거죠?  
20170307,7,로키에 닉퓨리에 캡틴 마블에... 섬의 괴물들 다 죽어나갈듯(????)  
20170307,10,진짜 재밌습니다. 꼭 극장에서 보시길  
20170307,10,홍진호 드립하는 애들 뭐냐??ㅋㅋㅋㅋ  
20170307,10,완조니 기대댐!! 스케일 엄청 크다던데!!  
20170307,6,근데 솔직히 별로 기대는 안된다..쩝 그냥 어떻게 전개될지 좀 예상이 되는데  
20170307,10,이번주 강남서 봅니당ㅋㅋ  
20170307,2,영화제목이 하필..영화제목이 하필..  
20170306,3,"참신성 결여, 그냥 예상 그대로 딱,,, 물량투입아니면 그나마 볼거리도 없음  "
20170306,10,4d 시사회로 보고 왔어요 꼭 봐야돼요 진짜 재밌음!  
20170306,10,정말 입을 다물지 못하게 본 것같네요 강추합니다 정말 재밌습니다  
20170306,10,해빙 쓰레기 영화보다 잼있을거 같아요  
20170306,10,드디어 윈스턴이 영화로 나오네  
20170306,10,3월 최고 기대작!! 콩 스컬 아일랜드!!  
20170306,10,나도 시사회 당첨되서 보러가고싶다요  
20170306,10,와 역대급 킹콩 시리즈!! 꼭 대형 스크린으로 보셔야 진가를 알 수 잇음!!  
20170306,10,기대되는 영화에요!~ 수욜날 꼭 극장에서 볼꺼^^  
20170306,10,볼거리가 엄청난 영화일 것 같다  
20170306,10,이런걱 극장행 각ㄱㄱㄱ  
20170306,10,기대할 수 밖에 없는 콩:스컬아일랜드  
20170306,10,단순한 괴수 영화를 뛰언 넘은 수작  
20170306,10,톰 히들스턴의 연기 기대됩니다!  
20170306,10,이건 꼭 대형 스크린으로 봐야할 비주얼 ㅎㅎ  
20170306,10,남다른 사이즈로 압도감 대박!  
20170306,10,"무엇보다 다른 괴수영화들에 비해 콩이 더 돋보였기 때문에 마음에 들더라, 주인공 노릇 톡톡히 하는듯 ㅎㅎ  "
20170306,10,내가 이제껏 본 킹콩 영화중 최고였듬  
20170306,10,사이즈부터 남다르다..기대된다..  
20170306,10,드디어 이번주 두두두둥ㅋㅋ  
20170306,10,예고편 보고 달려왔습니다 그래서 개봉이 언젠교?  
20170306,10,존잼일듯 킹콩보다 훨씬 크다던데  
20170306,10,스트레스 제대로 풀릴 영화  
20170306,10,"나이, 성별 불문하고 누구나 즐길 수 있는 영화  "
20170306,10,톰히들스턴과 사무엘잭슨! 두 사람의 명연기를 볼 수 있는것인가~~  
20170306,10,역시 짱이네 캬..ㅎㅎㅎ  
20170306,10,기대됩니다 개봉하면 무조건봐야겠음  
20170306,7,어차피 피터잭슨의 킹 콩은 못 따라잡으면서 왜 리메이크작이 나오냐  
20170305,10,콩이나 봐야겠다.허지웅 넌 평 안하면 좋겠다.  
20170305,6,킹콩과 중국의 자본이 만나면 일어날 일  
20170305,8,콩까지마라 이놈둘아ㅠㅠ  
20170305,10,홍진호를 위한 영화인가?  
20170305,2,미안하다. 제목이 이러면 나도 어쩔수가 없다.  
20170305,2,어 글씨가왜두번써지지?어 글씨가왜두번써지지?콩콩  
20170305,2,야 쓰레기! 작은 고추의 매운맛을 보여주마! 포풍저그 콩지노가 간다!  
20170305,2,폭풍저그 홍진호가 간다!!!  
20170305,7,킹콩 또 리메이크...  기본은 하겠지..  
20170305,10,"예고편 보고 왔는데 스케일 쩜, 쥬라기월드 보다 더 재미 있을것 같네  "
20170305,10,영화판 주사파 박평식이 평점5점 줬다.보나마나 평점 10점 짜리인거다...  
20170305,9,콩: 스컬아일랜드 재밌겠네요 콩: 스컬아일랜드 재밌겠네요  
20170304,10,제발 콩까지마 2222  
20170304,1,평점 2.2 갑시다 여러분  
20170304,7,일단 평점은 보고 가는걸로..  
20170304,6,그냥 보면 망할것 같은데 여지껏 블럭버스터에 사무앨L잭슨 나온건 항상 성공했어. 캡틴 윈터솔져. 킹스맨...등  
20170304,8,예전 킹콩의 명성에 먹칠만안해도 수작  
20170304,1,콩콩따리 콩콩따 콩콩따리 콩콩따  
20170304,10,이런 부류는 킹콩이 갑이지  
20170304,2,이건 작품성을 떠나 2점이다  
20170304,10,고지라보다 강한감? -_-  
20170304,2,채팅이왜두번써지는거지?채팅이왜두번써지는거지?  
20170303,10,3D나 4D로 꼭 보고싶다ㅜㅜ 완전 리얼할거같아  
20170303,10,아니 OO 진짜 단지 제목이 콩이라는 이유로 별점테러 하지 말라고;;;; 콩진호 드립도 진짜 노잼임; 이 영화를 진심으로 기대하고 있는 사람들한테는 ㄹㅇ짜증나고 꼴불견이다;;  
20170303,10,화려한 cg와 영상미는 단연 최고  
20170303,10,역시 나의 기대를 저버리지 않는 ~~  
20170303,10,스케일 오지는듯. 빨리 개봉해라  
20170303,10,얼마만의 괴수영화냐 ㅜㅜ  
20170303,10,볼거리도 많구 흥미진진했어요^^  
20170303,10,흥행할 요소가 모두 갖춰져 있는 영화  
20170303,10,괴수영화는 항상 기대됨 어떤 스케일로 놀라게할지  
20170303,10,출연진들 보소..대단하네잉~  
20170303,10,기존 킹콩의 몇배는 크다고 하던데 어떨지 궁금하다  
20170303,1,예고편만 봐도 노잼일듯 난 절대 않봐  
20170303,10,"영화 이름 첫글짜가 콩이라해서 강난콩,완두콩,검은콩부터 먼저 생각났어요.ㅎㅎㅎ 콩에 웃겼어요. 다른분들중에 같은 생각이신분 있을듯.ㅋㅋㅋ  "
20170303,10,CG지만 실제 같은 리얼함에 놀랐다  
20170303,10,아 재밌을것 같앙..너무 기대되..  
20170303,10,생각한 것 보다 훨씬 더 잘나왔다는 소문이!  
20170303,10,재밌어요~ 개봉하시면 꼭 보시길~~  
20170303,10,잘만든 괴수 영화 한편을 보게 되는 것인가  
20170303,10,완벽에 가까운 프리퀄..  
20170303,10,피터잭슨 킹콩이 더 나을것같은데...  
20170303,10,킹콩도 아직까지 티비에서 하면 꼭 보게 되는데 이건 얼마나 재밌을지 상상이안가네요 ㅎ 빨리 만나보고싶습니다  
20170303,9,개봉일 극장 사수할만한 영화가 아닐까  
20170303,10,역시 사람은 나약한 존재인것인가..  
20170303,10,무조건 극장 사수다 이건!!  
20170303,1,콩 기대합니다 콩 기대합니다  
20170303,10,콩은 두번 말해야지콩은 두번 말해야지  
20170303,7,이런 건 극장에서 봐주는 게 적격이지 큰 스크린과 귀가 날라갈것같은 웅장한 사운드와 함께  
20170303,8,먼가 이상하다... 30미터인데..3톤? 300톤을 되야 정상 아닌가? ...ㅡ.ㅡ 사람도 3톤이 있는데..  
20170302,1,전설은 시작되었다전설은 시작되었다  
20170302,1,이 영화를 콩진호가 싫어합니다  
20170302,10,볼거리가 엄청난 영화일 것 같다  
20170302,10,흥행할 요소가 모두 갖춰져 있는 영화  
20170302,10,출연진들 보소..대단하네잉~  
20170302,10,기존 킹콩의 몇배는 크다고 하던데 어떨지 궁금하다  
20170302,9,CG지만 실제 같은 리얼함에 놀랐다  
20170302,10,아 재밌을것 같앙..너무 기대되..  
20170302,10,생각한 것 보다 훨씬 더 잘나왔다는 소문이!  
20170302,10,재밌어요~ 개봉하시면 꼭 보시길~~  
20170302,10,제목이 콩인데 왜 콩진호는 안나오는 것일까 하지만 보러 갈것이다. 콩이기 때문에~!!  
20170302,10,잘만든 괴수 영화 한편을 보게 되는 것인가  
20170302,10,완벽에 가까운 프리퀄..  
20170302,10,킹콩도 아직까지 티비에서 하면 꼭 보게 되는데 이건 얼마나 재밌을지 상상이안가네요 ㅎ 빨리 만나보고싶습니다  
20170302,10,개봉일 극장 사수할만한 영화가 아닐까  
20170302,2,콩까지말고 2점줍시다.  
20170302,10,킹콩과 스컬크롤러의 대결 기대된다  
20170302,8,시사회보고 왔어요~ 괴수영화.. 고질라 킹콩 쥬라기공원 이런장르 거부감없이 즐겨보는 사람들에게는 강추! 중간중간 놀라는 장면들이 있어서 지루할틈은 없었네요ㅎ 원래 이런장르 좋아해서 무난하게 볼만했어요~  
20170302,10,윈스턴! 보고드립니다!  
20170301,10,아카데미 연기대상은 당연히 콩이다  
20170301,10,액션신들도 상당히 많고 킹콩을 잘 표현해낸 것 같아요 3D정도로 보면 딱 좋을듯  
20170301,10,제대로 된 괴수영화가 나왔구나!  
20170301,10,톰히들스턴~~+_+ 기대를 안할 수가없당 ㅎㅎ  
20170301,9,"로키, 닉 퓨리, 캡틴마블?  "
20170301,7,2005년 킹콩영화랑 레파토리가 너무 비슷했음 CG나 엑션등은 화려했는데 지루한면도 없지않았다.  
20170301,10,예고편만 봐도 느껴지는 엄청난 스케일..  
20170301,1,댓글 알바도 엄청 많네..평점이 왜 이리 높아!!0.5 점 정도 되는 영화인데  
20170301,10,아바타 제작진이라더니 CG진짜 대박~ㅎㅎ 완전 리얼해  
20170301,10,뭐지 이 마블 캐릭터들은??  
20170301,10,스트레스 확 날려 버릴 수 있는 영화  
20170301,10,내가 본 괴수 영화 중 최고였다 ~  
20170301,1,나  월세 6평 원룸에사는데 TV는 UHD 70인치다~빨랑 토렌트로 뜨라~잼있게 봐주마 ~ㅋㅋ  
20170301,6,남의집 쳐들어와 놓고는 인간이 왕이라는걸 보여주자는건 무슨 심보?ㅋㅋㅋㅋ잘살고 있는데 선제공격 갈긴걸 명대사처럼 말하네  
20170301,10,우와‥ 기대이상‥ ㅋㅋㅋ  무조건 큰 스크린에서 감상하셔야해용‥콩의매력에 빠지실준비하세용‥ ㅋㅋㅋ  
20170228,9,심약자는 보시지 마세요! 진짜 재밌는데 깜짝깜짝 자주 놀라요  
20170228,2,정말 재밌겠네요^^ㅎ  
20170228,10,다음주가 빨리오길 기다리고 있어요ㅠㅠㅠ  
20170228,10,스케일 어마무시하고 콩 핵존멋! 영화도 꿀잼  
20170228,10,매력적인 영화 액션도 좋고 비쥬얼도 합격점  
20170228,10,톰 히들스턴 주연이라니까 더더더 보고싶음  
20170228,10,스트레스 풀기에 제격! 개봉하면 또 봐야징  
20170228,10,출연진들만 봐도 어마어마하구만~  
20170228,10,기대할 수 밖에 없어요ㅠㅠㅠ평도 좋네요ㅠㅠ  
20170228,10,스컬아일랜드라는 섬에 가보고 싶다..  
20170228,10,킹콩 뿐만 아니라 다양한 동물들을 보는 재미도 쏠쏠 합니당 :)  
20170228,10,아바타 제작진이라더니.. 역쉬~~ 엄지척!  
20170228,10,짜릿한 영화였어요ㅎㅎㅎ 괴수영화 별로 안좋아하는데 시사회 당첨된거라 억지로(?)봤지만 정말 재밌게 봤네요!!  
20170228,10,킹콩의 재림! 다시 돌아온 킹콩!!!  
20170228,10,드디어 다음주 덜덜;; 꼭 극장사수!!  
20170228,10,톰 히틀스턴과 킹콩이나리ㅠㅠㅠ넘나 좋은교!  
20170228,9,드디어 다음주 개봉인가.. ㅎ  
