0,1
20190129,3
20190126,1
20190125,6
20190124,1
20190120,1
20190117,1
20190116,2
20190114,1
20190112,1
20190109,1
20190108,2
20190103,1
20190102,1
20190101,1
20181231,1
20181230,2
20181222,1
20181218,1
20181217,1
20181216,1
20181211,1
20181201,1
20181129,1
20181128,1
20181127,2
20181125,1
20181118,1
20181117,1
20181113,1
20181112,1
20181110,2
20181106,1
20181105,2
20181104,1
20181103,1
20181102,3
20181028,3
20181027,1
20181025,1
20181024,5
20181023,1
20181022,2
20181021,6
20181020,1
20181015,1
20181011,1
20181010,3
20181008,1
20181003,5
20180930,1
20180929,2
20180928,1
20180927,6
20180926,13
20180925,27
20180920,1
20180909,2
20180906,1
20180901,1
20180820,1
20180817,1
20180816,1
20180814,1
20180813,3
20180810,1
20180807,1
20180805,1
20180804,1
20180721,1
20180716,1
20180708,1
20180706,1
20180704,1
20180703,1
20180701,1
20180628,1
20180627,1
20180621,1
20180617,1
20180614,1
20180612,1
20180531,1
20180529,1
20180526,1
20180524,1
20180518,1
20180515,1
20180513,3
20180509,3
20180507,1
20180506,2
20180504,1
20180502,1
20180501,2
20180430,1
20180429,1
20180426,1
20180425,4
20180424,2
20180423,1
20180422,1
20180421,2
20180419,1
20180417,1
20180415,2
20180414,2
20180408,2
20180406,1
20180405,2
20180402,1
20180401,1
20180330,1
20180329,1
20180328,1
20180327,1
20180326,1
20180325,4
20180324,1
20180321,2
20180320,2
20180318,2
20180317,1
20180316,3
20180315,1
20180312,2
20180311,3
20180310,2
20180309,4
20180308,1
20180307,2
20180306,1
20180305,2
20180304,2
20180303,3
20180302,1
20180301,1
20180228,2
20180227,1
20180226,1
20180225,2
20180224,1
20180223,1
20180222,2
20180220,5
20180219,3
20180218,6
20180217,1
20180216,3
20180215,3
20180214,2
20180213,4
20180212,1
20180211,2
20180210,3
20180209,4
20180208,1
20180207,4
20180206,2
20180205,4
20180204,2
20180203,3
20180202,1
20180201,1
20180130,5
20180129,1
20180128,3
20180127,4
20180125,4
20180124,3
20180123,3
20180122,1
20180121,21
20180120,10
20180119,5
20180118,3
20180117,2
20180116,6
20180115,6
20180114,9
20180113,7
20180112,8
20180111,4
20180110,5
20180109,5
20180108,6
20180107,12
20180106,10
20180105,10
20180104,4
20180103,9
20180102,12
20180101,9
20171231,9
20171230,11
20171229,11
20171228,5
20171227,13
20171226,13
20171225,18
20171224,20
20171223,14
20171222,8
20171221,13
20171220,13
20171219,11
20171218,13
20171217,17
20171216,21
20171215,13
20171214,16
20171213,14
20171212,22
20171211,35
20171210,42
20171209,41
20171208,39
20171207,64
20171206,66
20171205,18
20171204,9
20171203,12
20171202,16
20171201,9
20171130,12
20171129,10
20171128,16
20171127,10
20171126,25
20171125,33
20171124,31
20171123,30
20171122,36
20171121,26
20171120,37
20171119,50
20171118,50
20171117,37
20171116,48
20171115,60
20171114,78
20171113,86
20171112,136
20171111,160
20171110,129
20171109,150
20171108,160
20171107,519
20171106,217
20171105,424
20171104,535
20171103,652
20171102,375
