0,1,2
20190129,10,악평할만할 정도는 아닌듯.. 생각보다 볼만했고 재밌었음. 킬링타임용으로 제격!!  
20190128,8,완벽한 사기 설계~~ 반전 굿!!  
20190126,8,기대안하고 보니 재미있네  
20190126,9,이 정도면 한국영화 치고는 선방급임  
20190126,10,반전에 반전! 잼있네요.  
20190126,10,반전에 반전! 잼있네요.  
20190126,1,내용없음 비급 양산형영화도 아님  
20190126,10,배우 현빈 연기 진짜 잘한다! 현빈 보느라 시간 순삭!영화는 재밌었다. 현빈! 알함브라 현빈도 좋고 꾼의 현빈도 좋고 ㅎㅎ 꿀잼  
20190126,1,알함브라정주행하고오는길  
20190126,10,머야~~겁나 재밌구만!!  Ocn에서 끝까지다봤네ㅋㅋㅋ  
20190124,10,"평점만 믿고 안봤으면 땅을치고 후회했을 영화ㅋㅋㅋㅋ처음 시작할때부터 끝날때까지 단 한번도 지루한 적이 없었고, 마지막에 한통속인거 알았을때는 진짜 온몸에 전율이 돋았었는데..꼭 보세요. 영화관 가서 안봤던게 후회됨  "
20190124,7,개연성 없는 억지로 짜맞춘듯한 반전 주인공 현빈은 유지태보다 더 매력 없는 3류 케릭터로 전락 오히려 나나 케릭터나 배성우 케릭터가 더 매력적임 검사 하나 속일려고 이 난리를 쳤다니 어이가 없네 ㅋㅋㅋ  
20190123,10,재밌게 잘봄 ^^ 현빈 잘생김 반전으로 더 재밌음  
20190123,10,"어후.. 평점이 왜 낮은지 한번 봤더니... 다 개연성이 별로다, 내용이 이해가 안간다라는 이유로 평점 1점을 쳐주고있네 ㅋㅋㅋㅋ 이래서 영화가 조금만 복잡해도 안되는구나 ㅋㅋ 개대가리녀석들이 추리물 보면 내용이해안간다고 1점주니 답이없다 개한민국 ㅋ  "
20190122,6,꼬고꼬고꼬와서 여윽시 뻔한결말. 마지막까지 의심을 놓으시고 보셔도 됩니다. 여러분생각이 맞으니까요.  
20190122,7,7점. 영화관에서 봐서 그런가 나쁘진 않았음  
20190121,1,너무도 억지스런 반전과 조잡한 시나리오 때문에 짜증만 유발되는 쓰레기 영화.  
20190120,10,티비서 하는걸 오늘 봤는데.그래서 그런가. 잼있었는데 평점은 왜 이렇지;;;연기들이야 다 잘하는 배우들이고 춘자는신인여배우인줄 알았는데 ㅎ .무튼 영화를 영화로 보기에는 괜찮았습니다.지겹지만 않음되니까요ㅎ  
20190120,8,스토리가 억지스런 부분이 있지만 재밌었음.  
20190120,1,"영화 호흡을 끊는 나나의 명연기, 3류 시나리오, 3류 연출 끝  "
20190120,1,진짜 마스터 짝퉁느낌 ㅋ  
20190120,1,간판들 연기력 떨어진다  
20190120,10,가성비 베리굿~!!!!@  
20190120,10,진짜 재밌었어요 ~  특히 주인공이 천조원을 벌었다는내용은 감동으로 다가왔어요~  
20190120,1,반전이 너무 많아서 어지럽다 검사 역활이 천하무적이다 결론 지루하고 노잼  
20190120,3,이 영화를 영화관에서 400만명 넘게 봤다는 것이 최고의 반전.  
20190120,2,티비에서 방영한다고 검색하는 찌인따들 개극혐이네 ㅋ 언제적 영화가 실검이네? 개급식련들이 방학이라고 처 보냐 공부나 해라  
20190120,1,결말이 한국 영화 역사상 길이 남을 똥이라 진짜 이건 대변 결말이라고 밖에는...끝까지 다 보면 진짜 똥 치우고 있는 기분...이 감독 차기작이랑 현빈 유지태 배성우 모두 다 거른다.한국 영화 이게 최선입니까?확실해요?이러고도 빌딩주인이니...환장한다  
20190120,7,가볍게보기좋다 딱 그정도다 한국영화의 한계.  
20190120,1,쓰레기영화 쓰레기영화  
20190120,6,김치볶음밥을 먹는데 밑반찬으로 김치가 나오는 격.  
20190120,10,현빈 영화 역사상 가장 좋았던 작품...  
