0,1,2
20181125,10,훙훙 이 영화를 영화관에서 안본건 내인생 최대 실수임... 하이큐  정말  짱구다음으로 재밋게 본 만화임 하이큐 최공  
20181014,10,꽃 피울 오이카와를 응원해  
20181013,10,오이카와 토오루는 갓캐입니다.  
20181007,10,재능과 센스 너무 좋아요!!  
20181006,10,진짜 대박 조아요 ㅠㅠ 감동적이고 너무 재밌어요ㅠㅠㅠ  
20181005,10,다음 시리즈 언제쯤...  
20181005,10,오이카와 미쳐ㅜㅜㅜ 세죠 삼학년 유급해라 정말 ㅜㅜㅜ  
20181003,10,이거 보고 ㄴ눈무ㄹㅠ 하 진짜 오이캉  
20180821,10,오이카와 졸업하지마 ㅠㅠ!  
20180712,10,그 누구 하나 사랑스럽지 않은 캐릭터가 없고 배구를 너무 잘 표현함.  
20180602,7,재밌음 근데 애니 안보면 요약이 많이돼서 이해하기 힘들듯  
20180315,1,파오후 쿵쾅쿵쾅 메갈영화  
20180128,10,관람객조아요정말조아요저아요  
20180126,10,마지막에 너무 찡한겨 ㅠㅠ  
20180124,10,관람객아카아시가 좀 더 나왔으면 좋았을걸 ㅠ  
20180117,10,"관람객세이죠팬인데 경기내내 울컥했다 정말 ... 정말  마지막 에피소드는 너무 눈물났고.. 최고였다 오이카와, 이와이즈미, 하나마키, 마츠카와 정말 세이죠3학년 최고...  "
20180115,10,"관람객극장  가득 울리는 공소리,  긴장감넘치는 리시브릴레이! 앵글회전의 연출까지. 뭘더 설명해야하나.  "
20180115,10,관람객편집도 좋고 내용도 좋았다 오이카와...ㅠ  
20180112,8,관람객편집이 너무 뚝뚝 끊기고 작붕도 보이고.. 그래도 끝에 세죠 3학년들 나오는 장면들은 좋았음.  
20180111,7,관람객애들이 좋아하네요기존 tv판의 요약본 이랍니다  
20180110,10,관람객아이들이 너무 좋아하는 애니~ 강추  
20180109,10,"관람객얶억 세죠 번외 개오졌다리 맛키 맛층 이와쨩 ㅇㅠ급하자고 제발ㅠㅠㅠ수고했어 삼넨즈 굿즈 마니 살ㄹ게,,,,  "
20180109,10,"세죠 너무 최고야ㅠㅠ 짜릿해ㅠㅠ오이카와 팬이라면, 세이죠가 최애교라면 꼭...꼭!!!봐야될 영화  "
20180108,10,관람객몇 번을 봐도  좋아요 ㅠㅠ 세죠  마지막 장면은 정말 ㅠㅠ  
20180103,10,관람객마지막 세트때 진심 감동과 전율이 느껴짐  
20180103,10,"극장에서 보고 티비로 결제해서 한번 더 봤다  애들 다 울고 오이카와랑 이와짱ㅠㅠ흑흐그ㄱ,,마지막에 주먹 꿍하고 암어빌리버 나오는데 진ㅁ짜 쩔어요쩔어  세죠 넘 사랑하고 유급길만 걸어ㅠㅠㅠㅠ  "
20180102,10,휴유~... 이거라도 테러 안당해서 다행이네...야!!! 디시야갤들아!! 그렇게 테러하고 다니니까기분 좋냐??? 제발 테러좀 그만해...  
20180102,10,관람객세죠번외ㅜㅜ짱이에여ㅜㅜ  
20180101,10,관람객뒷편도 있어 만족만족 더빙도 괜찮았음  
20171231,1,이딴게 왜 9점대 평점? 폐녀자들아 자제해라. 평점 너무 높아서 1점 준다.  
20171230,10,마지막에 번외편 진짜 너무 슬펐..ㅠㅜㅜ그리고 더빙 완전 짱짱 잘하셔서 더빙판볼때도 울었어요오ㅠㅜ그래서 전ㄴ 10점!!(그냥 하이큐 자체가 좋은 1인..ㅎ)  
20171230,10,관람객남자들의 의리가 빛났어요.  잠시도 눈을 뗄 수 없게 만든 영화입니다.  
20171229,10,관람객진짜 짱.잼있음 왕추천  
20171229,10,관람객오늘도 영산이는 잘생겼고 세이죠의 비하인드 스토리 넘나 슬펐습니다ㅠㅠㅠ  
20171227,10,세죠 번외 감사합니다ㅠㅠㅠ  
20171227,10,관람객재밌었다! 컨셉트의 싸움도 빨리 보고싶다ㅠㅠ  
20171226,9,관람객하...진짜 심장이 터질 뻔...심쿵사 할수 잇으니 조심하세요(?)  
20171225,10,세죠 3학년즈 못 잃어ㅠㅠ  
20171225,10,관람객내용을 알아도 너무 재밌어요ㅠㅠ 움직임 작화가 끝내줘요ㅠㅜㅠ  
20171225,10,"카라스노,세이죠둘다 사랑한다  "
20171225,10,아... 서비스컷 보러가고싶지만.. 더빙이라 걱정되는것  
20171225,9,추가영상 아주 마음에 듭니다  
20171224,10,관람객존잼. 눈물흘렸다ㅠㅠㅠㅠ흑 ㅠㅠ  
20171223,10,이건 봐야되요 진짜 ㅠㅠ 꼭 봐야되요  
20171223,10,관람객3기끝나고 애니 안본지 1년째에 다시 하이큐뽕차게 만들어줬다ㅠㅠㅠ  
20171223,10,대단하다 더할나위가 없네  
20171223,10,관람객하이큐팬 세이죠팬이면 두번보세요  
20171223,8,관람객딸이 같이 가자고 해서 갔는데 옆에서 훌쩍훌쩍 하고 있더라구요ㅎ  
20171223,10,관람객넘  멋았구 넘 슬프고 넘 두근두근거리구 넘 재밌습니더 ㅠㅠ  
20171222,10,"관람객역시 하이큐, 너무 재미있었어요  "
20171221,10,관람객역시 하이큐 꿀잼 ㅜㅜ발전해나가는 장면도 너무 좋다  
20171221,10,관람객아가들 넘 이쁘군요! 마지막에 나오는 노래도 좋고 애니에선 없었던 부분을 볼수 있어서 좋았습니다! 특전이 중복이 많았던거 빼곤... 좀 섞어서 주시지 으악  
20171221,6,관람객제목은 오이카와 얘기 인것처럼 되어있는데 정작 내용엔 오이카와 얘기는 별로 없군요 ㅠㅠ 물론 세이죠 번외이야기가 나오긴 하지만 매우 짧아요 좀 아쉽네요 다른 애니들 처럼 아예 새로운 내용의  극장판이 나왔으면 좋겠어요  
20171220,10,관람객아진짜 더빙 겁나 찰지게 잘된듯ㅋㅋㅋ  
20171220,10,관람객쿠로오 사랑해...ㅏ랑해 쿠로오!!ㅠㅠ  
20171219,9,관람객영화 재밌게 봤습니다. 오랜만에 하이큐 보니 좋았어요.  
20171219,10,"말이 필요 없는 성우진, 말을 하지 않아도 느껴지는 재미!!!!  "
20171218,10,관람객더 많이 애니메이션들이 더빙됐으면 좋겠습니다. 많은 캐릭터들이 나와 중복됨이 많긴 했지만 전혀 이상하지 않고 잘 어울렸습니다. 고맙습니다~  
20171218,10,관람객너무좋아요 또보러갈거예요  
20171218,10,관람객핵존잼 세이죠의 비하인드가 나오는데 세이죠 좋아하시는 분들은 꼭 보시길 추천  
20171218,7,관람객후반 2-30분만 깨어 있어도 될 듯. 더빙 보러 간 거라 다 보긴 했지만  
20171218,10,관람객.저는 이 영화를 더빙으로 처음봤는데 너무 재미있게 잘봤어요~~이영화를 더빙으로 보고 나서 생각했던 것은 하이큐를 tv판도 더빙해주셨으면 좋겠다 싶을 정도로 잘본 영화입니다~정말 재미있게 잘봤습니다~~!!  
20171218,10,관람객세죠 존예. 리얼 세죠맘들 다 봐야댐..  
20171217,10,관람객세기에 길이 남을 명작입니다 정재헌님 목소리 너무 잘생기셨어요 그리고 성완경 성우님 팝캐스트 대박나세요ㅌㅋㅋㅋ  
20171217,5,관람객영화가재미있습니다~!  
20171217,10,관람객세이죠 비하인드 스토리 보고 울컥했어요 ㅠㅠ  
20171217,10,관람객더빙 재밌어요 성우님들 짱짱  
20171217,10,금요일에 우리말 더빙을 보러갔습니다. 언제봐도 탄력이 넘치네요 ㅎㅎㅎㅎ 다음 시리즈 극장판도 기대합니다 ㅎㅎ 잘 봤어요  
20171216,10,관람객보시면 절대 후회 안해요!!  
20171216,10,관람객완벽했어요!!!♡ 한국성우들만세!!!  
20171216,9,관람객감동적이고 재밌었어요.  
20171216,10,관람객카라스노의 승리만 생각했던 나로써는 아오바조사이 3학년 고교배구의 끝을 생각하지 못했다 끝이지만 새로운 시작을 느끼고왔다  
20171216,10,"원작만화도 읽어보지 않고,오덕들애니라는 정신병자들...정신병원에나 가봐라.정신병은 치유가 필요할뿐...절대 부끄러운게 아닙니다  "
20171216,5,관람객하이큐 시즌2  쏘쏘합니다.  
20171215,10,관람객최고예요! 역시 믿고 보는 하이큐 ㅠㅠ  
20171215,1,관람객노잼 애니 복붙 10자이상 10자이상  
20171215,10,관람객두 말 필요없음 ㅜㅜㅜ 마지막 세죠 에피에서 오이카와랑 이와이즈미 비쥬얼 터집니다 ㅜㅠㅠㅠ  
20171215,10,세이죠 찌통입니다ㅠㅠ  
