0,1,2
20190127,10,배우분들 연기 너무 잘해서 몰입도가 good  
20190120,2,평점 실화냐?? 나만죽을수없다는건가?  
20190113,10,"모드의 표정, 몸짓, 말투 하나하나가 마음을 후벼 판다.  "
20190106,10,정말 이 영화 꼭 보세요...  
20190106,9,초라하지만 아름다운 사랑이야기.  
20190101,10,아름다워요. 눈물흘리면서 봤어요. 초반에 폭력신에 너무 충격먹어서 모드에 이입해서 눈물이 났는데.. 나중엔 그 둘의 사랑에도 눈물을 흘렸어요. 그러나 너무 안타까워요 더 사랑받을 수 있는 여자인데 모드는 ㅠㅠ  
20181229,10,아 정말 잔잔하고 아름다운 사랑이네요. 계속 마음이 뭉클 또 뭉글.... 두분 실화도 감동이고 연기하신 두분도 대단합니다. 간만에 완전 집중해서 봤네요.  두분의 이야기를 이렇게 멋있는 영화로 만들어 공유해 주셔서 감사합니다.  
20181228,10,Gooood감동 그 자체!  
20181228,9,두 주연배우의 연기가 정말 예술인 영화.  
20181227,9,저는 개인적으로 좋았어요. 남편이랑 함께 보았는데 영화 끝나고 보니 한없이 부족했던 남편이 부족함이 없는 남편으로 보이네요 ㅎㅎ.  에버렛이 모드를 신경써주고 있다는게  행동하나하나에 보여서 좋았네요.  
20181226,9,정말 좋은 영화에요!!제목이 쫌 이상해서 별로 안땡겼는데본사람이 강력 추천하길래 보게 되었습니다이런 영화 만들어주신 감독님께 감사를드리고 싶네요^^  
20181224,9,난 그 가부장적인 에버렛이 모드가 벽에 그림그리게 내버려두는 장면이 가장 감동적이었다. 난 그림을 그리는 사람이라..이게 얼마나 중요한지 안다. 모드는 에버렛이 있었기에 그릴 수 있었음.  
20181223,10,"너무 좋다, 개인적으로 이런 분위기 너무 사랑하는데 지금 본 게 너무 아쉽다. 따수운 날 사랑하는 사람들과 함께보면 감동도 두배 눈물도 두배  "
20181217,10,"가슴뭉클, 여운이 일주일  "
20181213,9,감명깊은 영화였습니다.  
20181202,10,내가 함부로 판단하는 그 사람이 누군가에겐 완벽한 사람으로 남겨진다는 것. 그렇기에 우린 누구나 완벽한 존재로 살아간다.  
20181124,10,처음부터 끝까지 눈물.. ㅠㅠ 에버렛이 모드를 때린건 정말 화나지만 서로의 불완전함을 받아들이고 위로받는 그들의 모습에 광광 우럭따..  
20181118,10,너무 슬프고 애잔한ㅠㅠ진짜 잘만들었어요 새벽에 눈물쏟음  
20181112,9,주연배우의 연기력 보는 영화  
20181112,10,. The whole of life already  framed. Right there.  
20181111,10,내 인생에서 끊임없는 여운으로 남을 영화. 보면 외롭다가 아프다가 마음속을 훅 패이게 만든다. 사랑하고 사랑할수록 서투른 우리들.  
20181111,10,첨부터끝까지 눈물이마르지않는 영화였습니다.가슴이아프고아팠네요  
20181103,10,샐리 호킨스도 대단하지만 에단 호크....인생작일듯..  
20181026,10,인생영화에 추가했어요.^^  
20181020,10,정말 다시보고 싶은 영화 맘 따뜻해지는 영화 입니다♡♡  
20181020,10,마음이 따듯해지는 영화네요! 영상미도 너무 예쁘고 잔잔해서 좋아요! 뭔가 김광석의 어느 60대의 노부부 이야기 라는 노래가 떠오르는 영화 였던것 같아요  
20181018,9,"개를 더키워요. 아니 나한텐 당신이 있잖아... 순수하고 아름다운 사랑이야기, 국내 신파영화들아...관객의  눈물은 이렇게 빼는거야  "
20181010,1,남주가 역겹고 배우가 잘생겼는데도 꼴뵈기 싫은 영화. 실제 이야긴지 몰랐는데 마지막에 실제 이야기라고 나오더라구요. 왜사냐 진짜 죽어!!!!  
20181007,10,감동적이에요. 두고두고 보고싶은영화  
20181007,10,사랑스런 영화. 음악이 굿  
20181001,8,원제를 바꾼 이유로 2점 감점~~  
20180930,10,좋은 영화! 강추합니다  
20180926,10,외모보단 마음씨 그리고 다시 혼자가 됏을때그리움  
20180925,10,에단호크는 연기를 참 잘하는 배우지만샐리 호킨스는 연기를 하고 있다는걸 잊게 만드는 배우다  
20180924,10,정말 오랜만에 본 영혼이 있는 영화였습니다. 몸은 기형체질이고 아름답지는 않지만  마음은 그 누구보다 아름답고 따뜻합니다. 자신이 좋아하는 그림을 예술로 승화하기까지 삶의 과정은 고단해도 그속에서 피어나는 한 여인의 감동적인 인생영화!  
20180923,10,영화 보는 내내 울었어요 .. 모디가 짠해서.. 그들이 너무나도 아름다워서.. 부러워서 ..  
20180923,9,"잠파노와 젤소미나의 정착민 버전일수도,. 길만큼은 아니지만 영화가 영화다움  "
20180922,9,실화인지 모르고 봤다가 더 놀람... 어찌 이리 아름다운 사랑이 있을수 있을까... 사랑은 절대 많이 가진것과 비례하지 않는다...  
20180917,10,에단호크에게 반하고 샐리호킨스의 연기력에 반하고. 진짜 대박임  
20180916,10,평이 너무 좋아 감상 하려고 봤는데 감성에 젖어 들었네요.  
20180915,10,난 모드가 사랑받았다고 생각한다  
20180914,10,제목이 영화를 망쳤어요.진짜제목은 여주인공이름입니다. 가슴아픈 그녀의 삶속에서 그녀의 지혜와 사랑이 돋보이는 영화.(남주인공은 못배우고 무식한 우리네 힘든 노동자들이 연상됩니다.100%그들이 나빠서가 아니예요. 자라온환경이 그들을 그렇게 만들었지요.)  
20180913,8,Life is the same at the end. Everybody dies.  
20180908,1,사랑은 모욕을 참아야하나?  영화 보면서 여자가 너무 불쌍하다.  
20180826,5,"몸이 불편한 여자, 마음이 불편한 남자의 결국 아름답게 그려지는 그림처럼, 모드! 불편하고 슬프다!  "
20180826,10,앞서 걸으며 빨리 오라고 다그치던 애버릿. 잔잔하게 흘러가는 시간 속에 점점 모드의 속도에 발걸음을 맞추고 나중에는 수레에 태워 가는 모습이 한 폭의 그림 같아 눈물이 났네요. 처음부터 끝까지 잔잔하고 느린 호흡으로 담아낸 사랑.. 가슴 시린 사랑..  
20180824,4,"모드는 행복했다지만 보는나는 너무 불편했음 시작부터 남자주인공의 폭언, 폭행, 성폭행시도 그림팔고 받은돈까지 다 가져가버리는게 츤데레? 그건 범죄다 여주인공을 행복하고 순진했던 노예, 때려도 아무말못하고 돈벌어다주는 노예로 그린 영화  "
20180823,10,인생영화입니다....  
20180820,10,보고나서 기립박수 칠뻔  
20180820,10,모드의 시선속에 피는 삶  
20180818,10,인생영화보고 있어도 또 보고 싶은 영화  
20180816,8,집안일을 하는건 무조건 여자인건가? 에버렛의 폭력성과 짜증.. 너무나 현실같았습니다. 하이퍼리얼리즘 100%! 중후반부로 가면서 에버렛이 진정한사랑을 깨닫는 과정.. 현실에서는 하나도 안설레여요 데이트폭력입니다.  
20180815,7,따뜻하기보단 불편하고 슬프다  
20180815,10,ㅠㅠ볼때마다 우는 영화 에단호크 처음엔밉다  
20180814,10,눈물 펑펑 흘리면서 감동스럽게 봤습니다. 최고의 명작입니다.  
20180810,10,너무 여운이남는다..  
20180810,10,절대 로맨스물은 아니다 억지로 로맨스엔딩을 만들었지만 모드라는 장애인여성의 삶의 투쟁의 과정이다 저런 정신병자 가부장적남성과 지내면서 이룬 고도의 예술적성취와 그 재능을 알아봐준 친구의 우정이야기에 10점 남주는 진짜 전형적인 가부장주의에 찌든 정신병  
20180809,10,"영상미,음악,연기  모두 다 너무 좋네요  "
20180805,10,"울려퍼진다. 그럼에도 사랑,  "
20180726,1,딱 김첨지스럽다. 살아 생전에 못해줬지만 다 죽어갈 때 감상에 젖으며 츤데레처럼 구는 일명 '마초' 남자들이 좋아할 기분나쁜 영화.  
20180724,10,사랑하는 사람과 함께 보고싶은 영화  
20180724,10,실화잖아요...2시간동안 저사람들의 인생을 다 표현못하죠..우리가 감히 저부부의 인생을 평가할수 있을까요? 마지막 사랑받았다는 그한마디 남기고 간 아내가 얼마나 그리울까 가슴이 먹먹해지네요  
20180723,10,연출은 잔잔했으나 영화가 주는 감동과 여운은 아직도 진하게 남아있다.  
20180721,9,제목이에러 ㅠㅠ 영화는 좋았네요  
20180720,8,눈물이멈추질않네요ㅠㅠ  
20180719,10,실화인지 모르고 봤습니다만두 배우의 연기가 그냥 실화보는 것 같았습니다  
20180718,10,너무 좋아요 진짜...  
20180716,10,살아온  내 삶을 뒤돌아 보게하는  
20180712,10,잔잔한 감동이 오랜 여운으로 남네요..슬프지만 아름다운 영화였습니다.  
20180709,6,앞부분에 남주가 너무 폭력적이라서 놀랐어요  
20180709,10,펑펑 운 영화는 난생 처음 .영화제목 내사랑에서 관심없다가 샐리호킨스 때문에 보았는데 남자에게 뜬금없이 뺨맞고 혼자 구석에 쭈그려 벽에 그림을 그리고 있을때 마음이 너무 아팠다. 그녀가 괴로운 현실에서 도피하는 것이 바로 그림그리기 였으니깐...  
20180705,7,"에단은 이 작품에서 샐리와 연기하면서 그녀의 연기를 남들보다 먼저 직접 보는 특권을 얻는 느낌을 받았다고 밝혔는데, 샐리의 연기보다 오히려 그의 연기가 더 생생하고 놀라웠다. 무뚝뚝함 속에 숨어 있는 따스함을 너무나 잘 표현했다.  "
20180627,9,"노트북 , 이프온리 이후로 이렇게 운 적은 처음이었음. 솔직히 조금 불편한 영화인데 그럼에도 불구하고 너무 잔잔하고 슬프고 행복했음. 여운이 많이 남네  "
20180623,10,사랑의 모습은 제각기 다르더라도 사랑의 의미는 동일하다  
20180618,8,액자에 간직하고픈  사랑의 모습  
20180612,10,"내 최고의 명작, 잊지 않을 영화  "
20180612,9,눈과 창문에 사이에서 상상되고 느껴지는 그 어떤 괴리감이 모디의 웃는얼굴과 주황빛나는 분위기로  행복함을  엿볼수 있었다.  
20180611,10,모든 인간에게 신비한 섭리가 있음을 리얼하게 보여준 영화.  
20180610,10,사랑하는 사람에게 보여주고 싶은 영화  
20180607,1,"중후반부까지 모드 때리고 욕하고 짐승 취급해놓고 후반부에 아름다운,, 사랑인척,, 미화하는 이야기,,  "
20180607,2,도대체 이게 왜 이렇게 평점이 높은 거죠... 보다가 암 걸릴 뻔 했어요 .. 에버렛이 모드 때리는 순간부터 개빡쳐서 집중이 안됩니다 도대체 왜 제목을 내 사랑이라고 했는지 .. 모드와 그지 같은 잉간들  
20180605,10,너무 아름다웠습니다.  
20180604,10,난 사랑받았어 한 마디로 끝난영화  
20180528,10,"아시아나 기내에서 영화를 보았는데, 잔잔한 감동에 여운이 오래가네요~~^^  "
20180527,10,내겐너무 사랑스러운 그녀  이후에정말 제스타일 입니다 .... 강추강추  
20180520,10,오래 간직하고픈 영화네요  
20180517,10,음악소리하나 없는 고요한 적막함이 절로 느껴진다. 숨 죽여가며 봤다. 잔잔하게 밀려오는 뭉클함이 있었다. 나도 모르게 ... 느껴지는 사랑이..감동^^  
20180515,10,샐리 호킨스의 명연기와 작품의 배경에 몰입하게 되는 영화였습니다!!  
20180513,10,눈물 펑펑... 너무 좋다..제목좀 ...모디라고 하지  
20180509,8,"보잘것 없는삶에서 나오는 폭력 그리고 변해가는 남자를 그려내는 장면을 폭력 하나만 보고 쿵쾅거리는 그들의 모습에 진저리 쳐질뿐, 영화 좋다 그렇지만 8점이상은 무리다.  "
20180508,10,아무것도 필요없어요 당신만 있으면...  
20180507,10,폭력은 시대와 인물의 인생배경을 보면 어쩔수 없는 부분이었다고 생각한다. 그 시대 고아가 무슨 대접을 받고 자라 남을 대우할까. 서로가 완벽하지는 않았지만 그럼에도 인생을 채워주는 사랑을 했으면 그만 아닐까. 사랑받았노라 말하는 모디는 진심이었을거다.  
20180505,10,내 생애 최고의 영화. 정말 추천.  
20180505,10,더 필요한 말이 았나요?!이거보고 시간 아깝다는 인간있으면 내가 돈 돌려줄거임~한번 보시길  
20180505,10,정말 감동적이고 따뜻한 영화. 왜 이제야 봤을까  
20180504,10,오늘에서야 보다니 으아 김독적이네요ㅠㅡㅠ  
20180501,10,별 열개라도 주고싶네요.  
20180430,10,최고의감동입니다슬퍼요  
