0,1,2
20190126,10,토르 3부작 중에서 라그나로크편이 젤 인상깊었고 재미있었다.  
20190124,10,웃음 포인트가 많아서 좋았다  
20190124,5,토르라는 히어로의 성장보다 후속편을 위한 연결고리랄까... 제목이 '토르: 어벤져스 예고편'으로 짓는 게 어땠을까?  
20190120,10,뮬니르ㅠㅠ한방에 부셔져서충격ㅠㅠ  
20190119,8,화끈하고 통쾌한 진짜 '재미있는' 액션영화  
20190119,7,lIlIlIlIlIlIlIl  
20190118,8,각성도 하고 업그레이드 되는게 맘에 든다  
20190117,7,마블영화 보면서 갑분싸 개그가 좀 그랬는데 토르는 웃겼다. 근데 뭔가 약하다. 8.8점은 좀 과평가... 8점 중반이 적당하다.  
20190117,10,그냥 백성들하고 도망갔다면 타노스가 아스가르드와서 헬라 잡아줬을텐데... 아니면 헬라가 타노스를??  
20190115,10,웰메이드 작품이네요 하하  
20190115,1,이게 뭐냐? 어이없다.  
20190114,10,10점으로도 모자른 최고의 영화  
20190113,10,으앜ㅋ 헐크 넘 귀여웤ㅋㅋㅋㅋ  
20190113,9,토르 트릴로지 중 단연코 가장 재밌다  
20190112,10,갠적으로 어벤져스중에 토르는 별로 호감을 못가졌었는데 라그나로크보고 토르를 젤 좋아하게됨..  
20190111,10,너무 재밌고 잘생겨서 눈 호강  
20190110,10,"재치있는 연출.재치있는 대사.재치있는 액션,재치있는 스토리  "
20190110,10,헬렌이 짱이야  마지막에 어이읍엉ㅠ  
20190109,10,마블 시리즈중 아이언맨1다음으로 재밌네  
20190108,10,완전 꿀잼. 토르랑 헐크 팬 됨ㅋㅋ  
20190107,10,인피니티워 보고 나서 다시 보니 급 슬퍼져서 울면서 봤음...토르는 좋다고 헤헤거리는데 난 마음이 왜 이리 안 좋은지...ㅜ 행복해져라 토르ㅠㅠ  
20190106,3,"유치하다... 영화 본사람들 10대인가?,,, 재밌다니 이해할수없다  "
20190106,10,공백을 제외하고 10자 이상  
20190105,10,최고 진짜 역대급 꿀잼ㅋㅋ  
20190105,10,재미 볼거리 스토리 모두 만점!  
