0,1,2
20180331,10,관람객화려하고 이뻐요 너무재미있게보내요  
20180307,10,관람객아이들이 좋아해요자로네요  
20180305,9,관람객아가들 넘넘 좋아해요...저도 재미게 봤어여...ㅎ  
20180217,8,관람객즐거운 관람이 이었네요 다음에도 이용 해야겠네요  
20180121,10,관람객우리아들딸모두초집중해서잘봤어요~  
20180120,6,관람객그러저럭. 볼만했어요  
20180114,9,관람객ㅇㅐ가가 너무 좋아했음요ㅋ  
20180113,10,관람객딸아이와 즐겁게봤습니데ㅏ  
20180112,10,관람객뒤늦게 평점을 올리자면 그림과 색체가 매우 뛰어나고 아이들의 감수성을 마구 자극하네요  
20180112,10,관람객아이들이 재미있게 너무 잘 봤어요^^  
20180111,8,관람객소피아는 다 재밌어하는듯 해요.잘봤습니다~~!!  
20180109,10,관람객남다아이도 잘보더라구요ㅎㅎ울아들ㅋㅋ  
20180107,10,관람객다소 스토리가 지루한 감은 있지만 제가 보려고 한건 아니니까요. 아이가 좋아했습니다.  
20180105,10,관람객즐겁게 잘 보고 왔습니다 아이가 좋아해요  
20180104,10,관람객재밌었습니댜. 아이들이 엄청 좋아햇어요  
20180103,8,관람객딸과 함께봤는데 얌전히 잘봤네요  
20180102,9,관람객아이가너무좋아햇어요  
20180102,10,관람객아이들이 아주아주아주좋아했어요  
20171229,9,관람객잘봤습니다 재미있어요  
20171227,10,관람객딸이 너무 좋아했어요ㅋ 소피아덕후라면 고고씽ㅎ  
20171223,8,관람객소피아를 영화관에서 자주 봤으면 좋겠어요 내용도 더 풍성하게 만들수 있을텐데 좀 아쉽네요  
20171222,7,관람객극장판이라 그런지  스토리 전개가 빠르고 재미나넹요.가끔씩 나오는 노래 또한 좋았습니다.  
20171216,8,관람객애니매이션같이 나름 재미있네요  
20171216,10,관람객아이랑 재미있게 관람했어요  
20171215,10,관람객5살짜리 딸아이가 숨을 죽이고 초집중해서 봤습니다. ㅋㅋ  
20171213,10,관람객아이들이 공주들이라 잼나게 봤어요  
20171212,10,관람객영상이 예쁘고 재밌었어요  
20171210,8,관람객스토리는 빈약했으나 아이가 즐거워해서 다행^^  
20171210,8,관람객아이가 좋아했어요  어른인 저는 살짝졸았네요ㅜ  
20171205,10,관람객너무 재미있게 잘 봤어요. 딸아이가 너무 좋아했네요.  
