0,1,2
20190128,4,그냥 봄....개연성 제로  
20190126,8,제임스 본이 한국에 태어나면 PC방 백수로 산다. 이거 조금만 더 다듬었으면 역대급 영화인데 아쉽다  
20190125,1,개연성이 너무  떨어진다 스토리 전개가 너무 억지스러움  
20190124,1,영화환불제도 도입을 적극 주장합니다.별점빵개를 못줘서 하나준다.차라리 지창욱 화보 영상을 찍었으면 이것보단 재미있었을듯  
20190124,2,평론가말이 딱맞다 흥미롭지만 개연성제로킬링타임용 영화조차안되는 b급도아닌 c급영화이다 액션신만볼만한영화  
20190123,1,억지로 20분 보다 건너뛰기로 21분만에 다 봄. 개유치함. 급식들이나 잼나 할듯.  
20190123,10,집에서 봤는데 긴장하면서 봤네요..  원래 이런거 안남기는데 이건 남기고싶네요  
20190123,10,우와 진짜 신선한 소재에 지창욱 배우님 연기가 더해져서 감동이었어요 ㅠㅠㅋㅋ 감탄하면서 봤네요  
20190122,2,게임과.. 현실을 넘나드는?  
20190121,1,이게 재밋어? 와  평점 좋길래 봤는데평점 알바가 진정 존재한다는걸 이제 알았다. 조작된 평점 댓글.  
20190121,9,적당한 액션과 탄탄한 스토리가 지루함 없이 영화 그 자체에 빠져들게 함  
20190121,10,그냥 아무생각없이 봤는데 너무 재밌어서놀람..  몰입굿 꿀잼이였어요!!!  
20190121,10,매트릭스영화를 봤을때랑같은 놀라움. . 완전 재미짐  
20190121,10,"액션신, 자동차액션신 등 눈을 뗄 수 없을 정도로 재밌었다. 악역이 연기를 잘해서 극중 긴장감도 좋았다.  "
20190121,6,그냥. 타임 킬링용 . 그 이상 그 이하도 아니다.  
20190121,10,진짜 꿀잼 대박  짱~~~~재밌네뇨  
20190121,10,ocn에서 다섯번째 봤네요 진짜 개 재밌는데 스토리든 뭐든 좋고 말고가 문제가 아니라 사람을 영화에 빠져들게함  
20190121,10,방금 OCN으로 봤는데 나쁘지 않네요  
20190121,10,방금티비에서봣는데 너무재밌다  
20190121,10,볼수록 빠져들었음ㅋㅋㅋ 별 생각없이 봤는데 꿀잼이라 놀람;;  
20190121,10,아주 재미있어요 굿입니다  
20190121,10,잼써요 ㄹㅇ루 시간가는줄 모르고 봤어요  
20190121,9,솔직히 잼업다는놈들이 알바자나이건 ㅋㅋㅋㅋ  
20190121,1,이걸 재밌다고 봤다는 사람들은 그 어떤 영화도 재밌겠네. 부럽다. 재미없어서 토할꺼같은 영화는 이게 처음이다 ㅋㅋㅋ  
20190121,10,"아니 뭐만하면 알바래,,,  "
20190121,6,킬링타임용으로 볼만함 심은경이 생각보다 연기를 못하네  
