0,1,2
20190118,8,약간 유치한 느낌의 영화이긴 하지만 개그요소가 확실하고 CG나 액션도 볼만하고 애니메이션 실사판치곤  재밌다.  
20190116,1,내가 살다 살다 얼마나 어처구니 없으면 케이블 채널 회사에 이런 쓰레기 영상(영화X)편성한 이유가 뭐냐고 전화 할뻔. 주변에 이걸 영화로 보는 사람이 있다면 인연 끊고 할 수 있다면 숨통 끊어 놓길 추천. 해도 너무 하잖아 이게 영화야???  
20190114,6,원작만화를 봤으면 더 재미있게 보았을 연출인듯..그저 일본스러움  
20190106,10,최고의 영화  추천합니다  
20190105,7,은혼1은 진짜 노잼이라 보다 때려쳤는데 은혼2는 재밌게 잘만들었네 ㅋㅋ수작은 아니지만 평타는 침  
20190104,10,생각보다 개꿀잼이라 깜놀ㅋㅋㅋ  
20190102,6,원작을 안 본 사람에게는 씹덕갬성 일본영화였을 뿐  
20181231,4,칸나보다 총쏘는 여자가 훨씬예쁘네  
20181229,10,1편보고 재미있네라 생각했는데 올해 2편이 나와서 너무 반갑네요  
20181219,8,이런 어처구니 없는게 마음에 들어  
20181202,6,만화를 실사로 만든 영화는 때론 귀엽다.  
20181201,10,"만화 실사화 영화를 별로 안좋아하시는 분이더라도, 은혼만큼은 믿고 즐길 수 있는 영화예요.  "
20181130,10,일본 애니 실사화 작품치고 이정도면 개 수작 맞음 ㅋㅋㅋㅋ  
20181125,10,2편 개봉하기 전에 보려고 봤는데 되게 볼만하고 은혼 원작 하나도 모르는데 개그가 완전 내 스타일..  
20181124,8,이런 개그코드군요ㅋㅋ  
20181117,7,"그래 차라리 이렇게 B급 딱 정해놓고 만드니깐 볼만하게 나오네. 그동안 일본영화 중간에 졸려서 못보고, 돈세탁이나  산업폐기물 만들 용도로 영화 찍는 줄 알았는데 이건 볼만했다.  "
20181112,10,일본애니 실사하면 다 망한거지... 근데 은혼이라는 장르는 은혼은 은혼이었다 라고밖에 말할수없었다는 ㅋㅋㅋㅋ  
20181105,10,다음편은 언제 볼 수 있는거야 ㅠㅠ  
