0,1,2
20190113,1,그들이 없어도 언론은 늘 돌아간다.  
20181231,10,대가리깨져도 이명박과 박근혜만 찾는 이들을 위한 영화  
20180319,10,힘내세요! YTN에도 희망의 날이 돌아올 것입니다. 응원할게요.  
20180104,10,ytn 기자분들의 복직을 응원하며 제발 정직한 사장이 뽑히기를 바라고 기다리겠습니다. 함께 하겠습니다  
20171126,1,징그러운 영화입니다.  
20171118,10,얼른 언론이 제자리로 돌아오고 공정하고 믿고 볼수있는 방송들만 남았으면 좋겠네요. 저널리즘이 뭔지도 모르는 낙하산들은 다 퇴출!  
20171003,10,전국민이봐야할영화..  
20170924,9,너무나 고생들 하셨습니다. 정말 늦게라도 복직되어 다행입니다. 정말 더럽고 무서운 이명박근혜정권 사람들이네요~ㅜㅜ  
20170917,10,우와~~진짜 할말을 잃음...맹바기 방송관련 대표자리에 모두 자기편 꽂아놓고 자기가 벌리는 일들 시끄럽게 알려지지 않도록 조치해놓고 다큐보는 내내 화가 치밀어 올라 어서 하루빨리 재조명 재조사해서 해직당한 방송관계자들 모두 복직 시켜라  
20170915,8,능력없는 자들의 언론은 얼마나 무지하고 위험한가  
20170914,10,응원합니다 힘내세요  당신들이 이 나라의 등불!!  
20170912,10,쥐박과 그네 그들은 쓰레기였다.  
20170906,10,전 김재철 사장의 실종사건ㅋㅋ빵터졌습니다  
20170903,10,"영화 잘 봤습니다. 노종면 기자, 조승호 기자, 현덕수 기자의 복직을 축하드립니다! 9월 4일이면  mbc, kbs 총파업이 시작됩니다. 공영방송이 다시금 신뢰를 되찾을 수 있도록 끝까지 지지하겠습니다. 진실은 사라지지 않습니다!!  "
20170831,7,죽기 전에 꼭 봐야 하는 영화  
20170828,1,정치적 성향없는 영화를 보고싶다.요즘영화가 좌편향이 심하다...  
20170827,1,쓰레기 영화 퉤  심각한 좌클릭영화  
20170827,10,감사합니다. 모두 건강하십시오  
20170826,10,하루 하루 나 먹고 살기 바빠서 몰랐는데 영화보고 너무 화가 나네요 김재철사장은 꼭 챙겨보는 무한도전때문에 알고 있었지만 ytn은 몰랐어요... 좀 더 관심을 가져야 겠다는 생각이 들었고 대한민국을 거꾸로 쌍팔년도 시대로 만든 두사람도 벌을 받길...  
20170825,10,힘내세요. 응원합니다.  
20170822,9,kbs 아침생방송 세월호 여기자 거짓말 하지마 욕먹는 보고 빵 터졌음 결국 욕한남자 말이 맞았음 진짜 한맺힌 10년이다  
20170819,7,웃어야할 그들이 울고 있다 왜 눈물을 닦아주지 않는가?  
20170818,10,쥐새끼랑 닭새끼가 온 나라를 더럽히네  
20170818,10,역사가  심판하리라 이명박근혜  
20170816,1,감독인지 정치인인지... 정치적 성향없이는 영화를 못 만드나...  
20170812,1,광우뻥 선동이나 했던것들이 지금에와서 사과 한마디 없이 미국산 소고기 쳐먹는것들이..ㅉㅉㅉ 언론??? 웃기고 있다..국민이 개 돼지로 보이냐?...종편 만든 이명박에서 감사해라...  
20170812,10,하 이런 전말이 있었을줄이야.. 투표를 잘하자  
20170811,10,권력이 언론을 통제하는것은 국민들의 눈과 귀를 막고 국민을 호구로 보는 정부관료들 새퀴들의 만행  
20170811,10,그들을통제하고나라꼴을 이꼴로만든진짜빨갱이들  
20170811,9,왜 박근혜가 이전대통령 하던대로 했을뿐이라며 억울해 했는지 이해가됨. 명박이부터 심판해라  
20170810,7,언론 적폐야말로 민주주의 근간을 흔든다  
20170810,8,정복당한 MBC도 제 목소리를 찾을 날이 있을까? 두번은 실수가 아닌건 아닐까?  
20170810,10,이명박근혜 사회의악이다  
20170809,10,명예로운복직되시길 바랍니다.. 힘내세요!!  
