0,1,2
20190129,10,새벽이라 그런가...  
20190127,10,마지막 장면에 관한 글이 많은데 저는 마지막 장면만 기억이 남아여..  
20190127,10,마지막 정말 눈물나는 영화  
20190123,10,와...표지보고 고급스럽길래 봤는데...완전 띵작이잔아...심심풀이로 봤는데 눈물까지흘림  
20190120,10,"격한 전쟁과 아슬아슬한 상황들은 담담했고, 사랑고백은 건조했다. 근데 보는 내내 무섭고 설렜으며, 보고 난 후 너무 슬펐다. 돌아보니 마리안의 한마디 한마디는 사랑이었다.  "
20190117,10,"조잡하고, 안 흘러가면 어때요. 내 전부야. 내 전부인 사랑인데. 오랜만에 영화를 보고 눈물을 흘릴 수 있었던  "
20190115,10,"간만에 나도 모르게 눈물이흘러 내리고,영화 끝난 후에도 여운이오랫동안 가시지 않네요.  "
20190109,9,진짜 너무 재미있게 봤습니다.  
20190102,8,졸리나 까뮤한테 미안할정도로 케미가 좋네..  
20181221,10,ㅜㅜ 감동 브래드오빠ㅜㅜㅜ  
20181220,7,이건 첩보물이 아니라 찐한 멜로네.. 좀 아쉽다는 생각도 들지만 한동안 아득해지고 멍하게 만드는 결말이 그 생각을 덮는다  
20181210,8,"[이 영화의 헤드카피는 이 한줄로 충분하다]""아내를 버리란 말입니까?""변호인도 눈물&콧물 한말쯤 흘렸을 영화~브래드 피트의 놀라운 점은 이걸 바스타드와는 전혀 다르게 해냈다는 점. 정말 훌륭한 배우다.톰 크루즈나 레오나르도 디카프리오 못지 않음(짱임)  "
20181209,10,미쓰백...이 9점인데 이게8.5영화수준....이건 9점 이상 그 이상이다.꼭봐라  
20181205,6,우리나라 영화 '쉬리' 한석규 김윤진 - 내용이 너무 똑같지 않나요?  
20181204,10,이둘의 연기는 실제였음. 둘이 사랑하다 브래드 졸리랑 이혼함. 그리고 이영화 최고빌런은 독일군도 영국첩보원도아닌 비행기임.  
20181202,10,훌륭한 연기!감동입니다.  
20181128,10,아.. 안돼.... 쓰러지는 그녀를 보며 눈시울이 뜨거워짐을 느꼈습니다...  
