0,1,2
20190110,10,최고입니다대박 재미있어요!  
20190107,10,새벽에 봤는데도 잠만보인 나를 늦게 자게한 재밌는 영화! 무엇보다 헤이지 너무 잘생긴거 반칙 아닌가요ㅋㅋㅋ  
20190106,5,아니 미친 꼴랑 게임시합에서 지는 게 무서워서 사람을 죽여???? 세상에... 핫토리 헤이지팬 아니면 안 보는 걸 추천  
20190102,10,졸라감동적임 ㅠㅠㅠㅠ  
20181117,5,"결말이 좀 그렇네..,  "
20181111,1,핵재미없음....코난 장르 러브코미디인건 알지만 러브씬만 나오면 노잼 검조나 내보내라  
20181007,1,역대 영화중 가장 핵노잼 내용때문에 더빙화를 못했지만 더빙판보고시푸  
20181005,7,결말이 허망하네요. 카루타도 자세한 이해는 힘들지만 느낌은 알겠어요. 배경과 순식간에 흘러가는 진행을 보면서 긴박감이 좋았습니다.  
20180924,10,진짜 넘 재미있음요 지금까지 본 극장판중 가장 잼있어요  
20180906,7,추리나 액션씬은 볼만했지만 이런 특정 게임 소재는 게임 자체를 모르면 집중하기가 쉽지 않다  
20180827,10,"코난 특유의 액션신, 추리신은 그저 그랬지만 백인일수와 카루타라는 소재, 헤카의 러브스토리 좋았고 특히 카즈하와 모미지를 보면 영화 치하야후루 여주인공들이랑 닮아서 생각나네요. 마지막 엔딩 노래도 너무 좋고 다가올 가을에 보면 정말 좋을 듯 합니다.  "
20180811,1,역대 코난 극장판 중 최악...재미없음.  
20180811,8,관람객언제나 진실은 하나!!  
20180805,1,빨리 엔딩이나 내주세요. 사골국을 너무 우려 먹는다.  
20180804,5,코난은 갈수록 범인잡는 추리보다 일본 문화 포장해서 담아내기에 집중. 점점 강도가 심해지니 갈수록 비호. 보기 부담스러움.  
20180802,4,어느 뱀파이어의 끝나지 않을 액션활극.  
20180728,10,진짜 코난 작가 추리력 대단하다!! 최고  
20180712,8,코난의 부산 커플 로맨스를 보고 싶다면 강추합니다. 다만 추리물로 보자면 음....  
20180712,10,내용은 아주 좋습니다 하지만  저는 어린이가 봐도 된다고 생각합니다.  
20180701,10,핫토리 카즈하 화이팅ㅇㅅㅇ  
20180630,10,극장판 코난이 APTX 4869먹고 부활했다  
20180529,10,"확실히 다른코난시리즈보단 재미는없지만,  그래도 믿고보는코난!  "
20180522,8,보드를 없애든 벨트를 없애든 하나는 없애자 너무 무리수...  
20180522,7,미궁의십자로와 더불어 일본문화나 게임을 모르면 보기 어렵고 답답한 극장판.  
20180429,7,볼만햇슴 평타ㅋㅋ 근데 언젠가부터 극장판 범인은 너무 유하게만 나오는거 같음..  
20180427,4,"범행의 동기도 너무 어이없고, 이름도 일본어식이라 누가 누군지도 잘 모르겠네요. 그냥 카즈하, 헤이지 둘의 러브라인을 보여주려고 만들었다고 해도 과언이 아닐정도.  "
20180422,10,너무 재밋음..하인성이 너무 오바적...희희  
20180330,1,탐정물이 아닌 로맨스물이 되어버렸네  
20180324,10,계속 보고싶네요^^  최고  
20180323,6,코난 극장판중 재미없는작중 하나..너무 지겹고 진행이 평면이다..몰입도가 떨어지며 카루타라는 게임을 한국정서와는 맞지도 않다.. 말도안되는 스턴트액션만보여주며 끝  
20180322,10,지금이서야 댓 달지만 재미있었어요!  
20180318,2,20기보다는 좋아졌다. 하지만 한 참 멀었다. 아직도 무리수가 끝이 없다. 추리도 너무 단순하거나 증거에 지문만 검색하면 끝나니까. 허술하고 헤이지가 실패할거라고 생각하는 사람 있냐? 반전도 없고 8살짜리 몸이 모든지 해내는 만능인간이다. 액션물이다.  
20180318,10,사랑이야기 너무 좋네요  
20180309,1,평점 방어용  8점 정도 되는 듯 명탐정 코난 좋아하시는 어른들은 그냥 집에서 iIPTV나 다운 받아 보세요.. 영화관에서는 볼것이 안되는 것 같네요.  
20180305,8,이번편은 억지스러운요소가 있다는건 나만 생각하는건가요jQuery22406197759145949664_1520257570232  
20180303,1,"극장판 중 가장 지루했고 오글거렸음. 카루타라는 익숙하지 않은 일본 게임이 등장하고 너무 로맨스에 초점을 두고 진행된 듯, 범행의 목적도 상당히 오글거림. 로맨스로 시작해서 로맨스로 끝남. 핵심인 스토리와 추리로 끌고가는 힘은 상당히 부족함  "
20180301,5,이번 판에서도 역시 말도 안되는 액션신이 나오고 카즈하는 2일만에 특훈으로 대회 결승까지 진출... 아무리 카드 놀이라 하지만 밸런스가;  
20180222,6,오글거림ㅋㅋㅋ검은조직내용으로 극장판 많이 나왔으면 좋겠음  
20180219,6,아직도 전성기시절의 쾌감은 없지만 순흑의 악몽보다는 나았다. 노력의 흔적이 많이 보였음  
20180216,1,왜 봤을까?   돈이 아까움~~  
20180216,10,좋았다 재미잇엇다 다음에 또 보고싶다  
20180215,10,처음으로 돈주고 코난을 본 영화  
20180212,10,관람객10점 만점에 10점 너무너무좋아요 너무좋아너ㅁ좋아요애 ㅅ아니 어린이들 못들어오게해주세요 ㅠㅠ  
20180211,2,솔직히 노잼 코난 요새 왜이렇게 재미없는지 모르겠음  
20180207,10,노래  너무  좋네요 ♡♡ 영화도 취적.  
